148,-1.64608,-2.82156,-94.6845
149,-1.64632,-2.8235,-94.6855
150,-1.64694,-2.82501,-94.6893
151,-1.64717,-2.82027,-94.6932
152,-1.64523,-2.81797,-94.6911
153,-1.64246,-2.81752,-94.6953
154,-1.64475,-2.8128,-94.6931
155,-1.64511,-2.80969,-94.6888
156,-1.63815,-2.8078,-94.6891
157,-1.63561,-2.80746,-94.6943
158,-1.63678,-2.80846,-94.7003
159,-1.63585,-2.80187,-94.7049
160,-1.62752,-2.79949,-94.7067
161,-1.62618,-2.79708,-94.703
162,-1.63199,-2.79744,-94.6991
163,-1.6347,-2.79763,-94.6992
164,-1.6352,-2.79436,-94.7075
165,-1.63311,-2.79068,-94.7093
166,-1.62835,-2.78421,-94.709
167,-1.62878,-2.77908,-94.7145
168,-1.63055,-2.77822,-94.7213
169,-1.63258,-2.77845,-94.7223
170,-1.63027,-2.77408,-94.7203
171,-1.62705,-2.7702,-94.7171
172,-1.62281,-2.77058,-94.7163
173,-1.62009,-2.77275,-94.7175
174,-1.61727,-2.77272,-94.7181
175,-1.61074,-2.76924,-94.7224
176,-1.60768,-2.76569,-94.7204
177,-1.60982,-2.76695,-94.7195
178,-1.60784,-2.76318,-94.7242
179,-1.60364,-2.75931,-94.7229
180,-1.60251,-2.75629,-94.721
181,-1.60378,-2.75695,-94.7112
182,-1.60376,-2.75621,-94.7111
183,-1.6044,-2.75553,-94.7161
184,-1.604,-2.75576,-94.715
185,-1.60183,-2.75304,-94.7164
186,-1.59917,-2.75405,-94.7137
187,-1.60225,-2.74979,-94.7252
188,-1.60743,-2.74783,-94.7305
189,-1.60443,-2.74523,-94.729
190,-1.60242,-2.73691,-94.7254
191,-1.60202,-2.73606,-94.7232
192,-1.60956,-2.73924,-94.7208
193,-1.6108,-2.74731,-94.7192
194,-1.6138,-2.74402,-94.7219
195,-1.61369,-2.74897,-94.7218
196,-1.6144,-2.75088,-94.7177
197,-1.61679,-2.75771,-94.7126
198,-1.61897,-2.76255,-94.7175
199,-1.62125,-2.76275,-94.7194
200,-1.61831,-2.76612,-94.7204
201,-1.61788,-2.76482,-94.7234
202,-1.62252,-2.76096,-94.7264
203,-1.63054,-2.76132,-94.7265
204,-1.63343,-2.7587,-94.7272
205,-1.63838,-2.75607,-94.7316
206,-1.63692,-2.7592,-94.7307
207,-1.64,-2.75839,-94.7287
208,-1.64311,-2.76044,-94.7254
209,-1.64863,-2.75966,-94.7219
210,-1.65359,-2.76353,-94.7203
211,-1.65208,-2.76637,-94.725
212,-1.65168,-2.76738,-94.7293
213,-1.65094,-2.76374,-94.7331
214,-1.65426,-2.76056,-94.7335
215,-1.65447,-2.76014,-94.7378
216,-1.65001,-2.76145,-94.7365
217,-1.65002,-2.75634,-94.7279
218,-1.65509,-2.75542,-94.7271
219,-1.6574,-2.7526,-94.7327
220,-1.65774,-2.75174,-94.735
221,-1.65548,-2.75595,-94.7343
222,-1.65654,-2.75405,-94.7306
223,-1.65965,-2.75408,-94.73
224,-1.66201,-2.75306,-94.7276
225,-1.6648,-2.74942,-94.7343
226,-1.66979,-2.74484,-94.7316
227,-1.67043,-2.74488,-94.7241
228,-1.66787,-2.74936,-94.7211
229,-1.6662,-2.74725,-94.7154
230,-1.66832,-2.74664,-94.7084
231,-1.65703,-2.74963,-94.7087
232,-1.65739,-2.75227,-94.7153
233,-1.65695,-2.75435,-94.7187
234,-1.65615,-2.75228,-94.7158
235,-1.65424,-2.74864,-94.7122
236,-1.65365,-2.74546,-94.7112
237,-1.65472,-2.74231,-94.7144
238,-1.65847,-2.74423,-94.7192
239,-1.65969,-2.74803,-94.7239
240,-1.65849,-2.74764,-94.7253
241,-1.66121,-2.74624,-94.726
242,-1.65855,-2.74364,-94.7278
243,-1.65707,-2.74481,-94.7263
244,-1.64857,-2.7454,-94.7238
245,-1.63984,-2.74535,-94.7199
246,-1.63454,-2.74882,-94.7178
247,-1.63484,-2.75012,-94.713
248,-1.63915,-2.75026,-94.7138
249,-1.63977,-2.74312,-94.7129
250,-1.63581,-2.74094,-94.7162
251,-1.63455,-2.73658,-94.7178
252,-1.63425,-2.73479,-94.7153
253,-1.63427,-2.73634,-94.7211
254,-1.63407,-2.73772,-94.7262
255,-1.63257,-2.73988,-94.7362
256,-1.63229,-2.74129,-94.7367
257,-1.62904,-2.74211,-94.7345
258,-1.62821,-2.7434,-94.7313
259,-1.62849,-2.74717,-94.7357
260,-1.62994,-2.74811,-94.7379
261,-1.62605,-2.74572,-94.7325
262,-1.62901,-2.74514,-94.7337
263,-1.63061,-2.74581,-94.7336
264,-1.63317,-2.74873,-94.7307
265,-1.63378,-2.74946,-94.7361
266,-1.63228,-2.75422,-94.7328
267,-1.62941,-2.75446,-94.7307
268,-1.62863,-2.75384,-94.7389
269,-1.63113,-2.74923,-94.7472
270,-1.63067,-2.75189,-94.7443
271,-1.63307,-2.75519,-94.746
272,-1.63656,-2.75302,-94.7457
273,-1.64335,-2.74869,-94.7424
274,-1.64128,-2.7477,-94.7391
275,-1.63658,-2.74924,-94.7336
276,-1.63164,-2.75077,-94.7335
277,-1.62856,-2.74739,-94.7342
278,-1.62516,-2.74757,-94.7345
279,-1.624,-2.74733,-94.7404
280,-1.61741,-2.74141,-94.7361
281,-1.62987,-2.74363,-94.733
282,-1.63287,-2.75003,-94.7326
283,-1.62972,-2.74833,-94.7292
284,-1.62974,-2.74529,-94.7268
285,-1.62593,-2.74485,-94.7232
286,-1.62319,-2.74746,-94.7128
287,-1.62723,-2.75063,-94.7032
288,-1.62321,-2.75098,-94.7
289,-1.6197,-2.75375,-94.7021
290,-1.61741,-2.75631,-94.7049
291,-1.60929,-2.75517,-94.7131
292,-1.60094,-2.76049,-94.7125
293,-1.60366,-2.76304,-94.7059
294,-1.60206,-2.75563,-94.709
295,-1.60208,-2.75315,-94.7061
296,-1.60181,-2.7557,-94.6977
297,-1.60814,-2.75504,-94.6983
298,-1.6071,-2.75753,-94.7
299,-1.60827,-2.75594,-94.7051
300,-1.60959,-2.75476,-94.6999
301,-1.61031,-2.76156,-94.6967
302,-1.61408,-2.76625,-94.7007
303,-1.61761,-2.76826,-94.6995
304,-1.62209,-2.7704,-94.7006
305,-1.61683,-2.774,-94.7026
306,-1.61389,-2.7791,-94.6956
307,-1.61829,-2.78521,-94.6998
308,-1.62014,-2.78613,-94.6989
309,-1.61709,-2.79144,-94.6969
310,-1.61698,-2.79385,-94.6968
311,-1.61679,-2.79242,-94.6956
312,-1.6146,-2.79362,-94.6945
313,-1.61562,-2.79681,-94.6885
314,-1.61819,-2.8011,-94.6836
315,-1.6166,-2.79991,-94.6844
316,-1.61923,-2.80127,-94.6762
317,-1.61352,-2.80256,-94.6755
318,-1.61464,-2.7976,-94.6779
319,-1.61175,-2.80135,-94.6796
320,-1.61392,-2.80179,-94.6858
321,-1.61535,-2.80096,-94.6907
322,-1.61457,-2.79671,-94.6926
323,-1.6193,-2.79047,-94.6909
324,-1.62435,-2.78385,-94.6919
325,-1.62023,-2.78474,-94.6929
326,-1.6202,-2.78138,-94.6953
327,-1.62314,-2.78046,-94.6957
328,-1.62585,-2.78295,-94.6895
329,-1.62531,-2.78347,-94.6861
330,-1.6222,-2.78331,-94.6881
331,-1.62068,-2.7807,-94.6923
332,-1.62192,-2.78462,-94.6931
333,-1.62468,-2.78757,-94.6933
334,-1.62492,-2.78715,-94.6875
335,-1.62219,-2.78744,-94.6901
336,-1.61797,-2.78559,-94.6912
337,-1.61923,-2.78107,-94.6918
338,-1.62148,-2.78041,-94.6891
339,-1.62499,-2.78721,-94.6839
340,-1.62642,-2.78467,-94.6817
341,-1.62806,-2.7858,-94.6801
342,-1.62506,-2.78575,-94.6799
343,-1.62666,-2.78279,-94.6822
344,-1.63424,-2.77775,-94.6834
345,-1.6382,-2.77856,-94.683
346,-1.63862,-2.78293,-94.6803
347,-1.64126,-2.78455,-94.6809
348,-1.64666,-2.78101,-94.68
349,-1.65018,-2.78549,-94.6792
350,-1.6576,-2.78366,-94.679
351,-1.661,-2.78285,-94.6795
352,-1.66308,-2.78078,-94.6762
353,-1.66657,-2.78139,-94.6756
354,-1.67246,-2.78136,-94.6752
355,-1.67412,-2.78463,-94.6734
356,-1.66979,-2.78143,-94.676
357,-1.66767,-2.78063,-94.6733
358,-1.66854,-2.77518,-94.6706
359,-1.67133,-2.77741,-94.6721
360,-1.67772,-2.77901,-94.6738
361,-1.67408,-2.78504,-94.6735
362,-1.67374,-2.79091,-94.6758
363,-1.67575,-2.79352,-94.6737
364,-1.67787,-2.79567,-94.6805
365,-1.67733,-2.79522,-94.6794
366,-1.68097,-2.79605,-94.6806
367,-1.68209,-2.80002,-94.6808
368,-1.6803,-2.79908,-94.6804
369,-1.68041,-2.79273,-94.6827
370,-1.67861,-2.79481,-94.6798
371,-1.67559,-2.79425,-94.6814
372,-1.67738,-2.79639,-94.6781
373,-1.67636,-2.79849,-94.6776
374,-1.67352,-2.8053,-94.674
375,-1.67831,-2.7975,-94.6727
376,-1.67922,-2.79332,-94.6731
377,-1.68276,-2.78995,-94.6779
378,-1.68659,-2.78954,-94.6753
379,-1.68683,-2.78614,-94.6781
380,-1.68359,-2.78476,-94.6814
381,-1.68244,-2.78673,-94.6844
382,-1.67824,-2.79196,-94.684
383,-1.67834,-2.79293,-94.6828
384,-1.67831,-2.79688,-94.6822
385,-1.68231,-2.79985,-94.6815
386,-1.679,-2.80234,-94.6818
387,-1.67398,-2.80082,-94.6882
388,-1.67375,-2.80022,-94.6859
389,-1.67258,-2.80248,-94.6821
390,-1.674,-2.79716,-94.6786
391,-1.6681,-2.79695,-94.6808
392,-1.66564,-2.79678,-94.6872
393,-1.66278,-2.79549,-94.6876
394,-1.65794,-2.79574,-94.6909
395,-1.65363,-2.79883,-94.6926
396,-1.653,-2.80301,-94.6929
397,-1.65619,-2.80512,-94.6931
398,-1.65758,-2.80461,-94.6896
399,-1.65918,-2.79936,-94.688
400,-1.66465,-2.79736,-94.6869
401,-1.66922,-2.79788,-94.6865
402,-1.66726,-2.79747,-94.6902
403,-1.66643,-2.79766,-94.6896
404,-1.66496,-2.79855,-94.6928
405,-1.66519,-2.80042,-94.6975
406,-1.66323,-2.80412,-94.6978
407,-1.65768,-2.80955,-94.7017
408,-1.65517,-2.81455,-94.7062
409,-1.64937,-2.81009,-94.707
410,-1.65741,-2.81006,-94.7044
411,-1.65184,-2.80632,-94.7025
412,-1.64571,-2.80938,-94.7049
413,-1.64417,-2.80695,-94.7101
414,-1.64471,-2.80443,-94.7078
415,-1.64451,-2.80845,-94.711
416,-1.64547,-2.8067,-94.7104
417,-1.6458,-2.80862,-94.7123
418,-1.63983,-2.80882,-94.7086
419,-1.63132,-2.81077,-94.7113
420,-1.6336,-2.81066,-94.7155
421,-1.64018,-2.81289,-94.7119
422,-1.6445,-2.8157,-94.7053
423,-1.64478,-2.81234,-94.7056
424,-1.64699,-2.80778,-94.7079
425,-1.6556,-2.80907,-94.7101
426,-1.65876,-2.80968,-94.712
427,-1.66318,-2.80687,-94.711
428,-1.66397,-2.80543,-94.7144
429,-1.66293,-2.80217,-94.7142
430,-1.66807,-2.79802,-94.7151
431,-1.66642,-2.79789,-94.7076
432,-1.66334,-2.79697,-94.7076
433,-1.66333,-2.79473,-94.7092
434,-1.66677,-2.796,-94.7107
435,-1.66989,-2.79494,-94.7127
436,-1.66844,-2.79821,-94.708
437,-1.67445,-2.80148,-94.7008
438,-1.67273,-2.8057,-94.6976
439,-1.66245,-2.80676,-94.6957
440,-1.66047,-2.80863,-94.6925
441,-1.6606,-2.80438,-94.692
442,-1.6635,-2.80264,-94.6921
443,-1.66249,-2.80655,-94.6861
444,-1.66217,-2.8088,-94.6841
445,-1.6659,-2.81093,-94.6828
446,-1.66699,-2.8147,-94.6828
447,-1.67052,-2.81758,-94.6839
448,-1.67413,-2.81723,-94.6771
449,-1.67635,-2.81994,-94.6771
450,-1.6902,-2.82232,-94.6774
451,-1.68905,-2.82106,-94.6722
452,-1.69082,-2.821,-94.6718
453,-1.69537,-2.82372,-94.6701
454,-1.69375,-2.82278,-94.6702
455,-1.69109,-2.81985,-94.6733
456,-1.68736,-2.82185,-94.6698
457,-1.68491,-2.82326,-94.6668
458,-1.68539,-2.82214,-94.6715
459,-1.68756,-2.82483,-94.6742
460,-1.68854,-2.82323,-94.6767
461,-1.68325,-2.82358,-94.6785
462,-1.68117,-2.82774,-94.6802
463,-1.68371,-2.82638,-94.687
464,-1.6881,-2.82778,-94.6882
465,-1.68417,-2.82493,-94.6897
466,-1.68405,-2.8276,-94.6853
467,-1.67778,-2.82933,-94.6827
468,-1.67548,-2.83287,-94.682
469,-1.67324,-2.82845,-94.6814
470,-1.67544,-2.82599,-94.6754
471,-1.67401,-2.83045,-94.6724
472,-1.67603,-2.83623,-94.6724
473,-1.67809,-2.83589,-94.67
474,-1.67554,-2.83498,-94.6663
475,-1.67923,-2.8382,-94.6685
476,-1.68075,-2.83885,-94.6688
477,-1.68267,-2.84668,-94.665
478,-1.67341,-2.84508,-94.6624
479,-1.66893,-2.84585,-94.6554
480,-1.67116,-2.84138,-94.6497
481,-1.67195,-2.84253,-94.6477
482,-1.67146,-2.84859,-94.6476
483,-1.6661,-2.85142,-94.6515
484,-1.66488,-2.85217,-94.6498
485,-1.6656,-2.8504,-94.65
486,-1.66061,-2.85378,-94.6423
487,-1.65735,-2.85081,-94.6348
488,-1.66094,-2.84986,-94.6289
489,-1.66311,-2.85236,-94.628
490,-1.66151,-2.85434,-94.6302
491,-1.65972,-2.85811,-94.6286
492,-1.6602,-2.8634,-94.6346
493,-1.66215,-2.86339,-94.6343
494,-1.66741,-2.85601,-94.6329
495,-1.66691,-2.8457,-94.6298
496,-1.67132,-2.84599,-94.6302
497,-1.67726,-2.85071,-94.6361
498,-1.6742,-2.84908,-94.6356
499,-1.66797,-2.84352,-94.6333
500,-1.66473,-2.83802,-94.6267
501,-1.66607,-2.84072,-94.6255
502,-1.66108,-2.83969,-94.6249
503,-1.65759,-2.84133,-94.6251
504,-1.65233,-2.84552,-94.6232
505,-1.65127,-2.84453,-94.6264
506,-1.64891,-2.84652,-94.6285
507,-1.64198,-2.84543,-94.6267
508,-1.63697,-2.84691,-94.6262
509,-1.63335,-2.84895,-94.6256
510,-1.63555,-2.84714,-94.6306
511,-1.63335,-2.84749,-94.6258
512,-1.63141,-2.84649,-94.6201
513,-1.63451,-2.84292,-94.6223
514,-1.64143,-2.84429,-94.6223
515,-1.64028,-2.84516,-94.6279
516,-1.6366,-2.84752,-94.6332
517,-1.63485,-2.84637,-94.6403
518,-1.63582,-2.84516,-94.6383
519,-1.64109,-2.84168,-94.6386
520,-1.64145,-2.83948,-94.6423
521,-1.64283,-2.83935,-94.6407
522,-1.6438,-2.84226,-94.6426
523,-1.64034,-2.83963,-94.6398
524,-1.63804,-2.83963,-94.6338
525,-1.63874,-2.83205,-94.6346
526,-1.63604,-2.83131,-94.637
527,-1.63187,-2.83234,-94.6412
528,-1.63375,-2.84167,-94.6421
529,-1.63707,-2.84277,-94.6504
530,-1.63733,-2.84591,-94.6525
531,-1.6347,-2.84757,-94.6575
532,-1.63178,-2.84702,-94.6581
533,-1.63174,-2.84469,-94.6576
534,-1.63581,-2.84303,-94.6605
535,-1.64214,-2.83846,-94.6623
536,-1.64391,-2.84142,-94.6631
537,-1.63859,-2.84599,-94.6624
538,-1.64043,-2.84681,-94.6597
539,-1.64718,-2.84351,-94.6638
540,-1.64606,-2.84614,-94.6744
541,-1.645,-2.85183,-94.6785
542,-1.65046,-2.85026,-94.6764
543,-1.65358,-2.85004,-94.6712
544,-1.6515,-2.84996,-94.6673
545,-1.65036,-2.85279,-94.6689
546,-1.64865,-2.85308,-94.6717
547,-1.64789,-2.84894,-94.6748
548,-1.65041,-2.84654,-94.6767
549,-1.65087,-2.84623,-94.6799
550,-1.65373,-2.84031,-94.6834
551,-1.6538,-2.83725,-94.6848
552,-1.65063,-2.83211,-94.6859
553,-1.64571,-2.82974,-94.6825
554,-1.64549,-2.83259,-94.6829
555,-1.6452,-2.8305,-94.6856
556,-1.64368,-2.82647,-94.6858
557,-1.63975,-2.82206,-94.6844
558,-1.64094,-2.82299,-94.6879
559,-1.64125,-2.82153,-94.6831
560,-1.6361,-2.81621,-94.6853
561,-1.63469,-2.81773,-94.683
562,-1.6359,-2.81216,-94.6809
563,-1.63101,-2.81239,-94.6778
564,-1.62728,-2.81397,-94.6753
565,-1.62894,-2.81554,-94.673
566,-1.62539,-2.81564,-94.6748
567,-1.6224,-2.81342,-94.6801
568,-1.6212,-2.8115,-94.6803
569,-1.62163,-2.81191,-94.6792
570,-1.62077,-2.81423,-94.6771
571,-1.62627,-2.80673,-94.6684
572,-1.62411,-2.79914,-94.6629
573,-1.62337,-2.8037,-94.661
574,-1.62661,-2.80376,-94.6615
575,-1.62666,-2.79979,-94.6634
576,-1.62733,-2.80378,-94.6625
577,-1.62801,-2.80299,-94.6569
578,-1.62617,-2.7946,-94.6522
579,-1.62431,-2.79396,-94.6589
580,-1.62304,-2.79207,-94.6581
581,-1.63099,-2.79071,-94.6579
582,-1.63411,-2.79371,-94.6506
583,-1.63111,-2.7944,-94.6486
584,-1.63132,-2.79844,-94.6458
585,-1.62904,-2.79755,-94.6428
586,-1.6244,-2.79713,-94.641
587,-1.62569,-2.79857,-94.6416
588,-1.62971,-2.79795,-94.6421
589,-1.62497,-2.79497,-94.6451
590,-1.61688,-2.79461,-94.6501
591,-1.61676,-2.79424,-94.6515
592,-1.61483,-2.79119,-94.6507
593,-1.61264,-2.78722,-94.652
594,-1.61439,-2.78941,-94.6502
595,-1.61408,-2.79292,-94.6517
596,-1.61212,-2.79528,-94.6443
597,-1.60867,-2.79776,-94.6429
598,-1.604,-2.79636,-94.6398
599,-1.60286,-2.80366,-94.6424
600,-1.60176,-2.80037,-94.6432
601,-1.59828,-2.7996,-94.6402
602,-1.59375,-2.80158,-94.6391
603,-1.59203,-2.80082,-94.6411
604,-1.5939,-2.80266,-94.6344
605,-1.58875,-2.7983,-94.6332
606,-1.5888,-2.79355,-94.6384
607,-1.58838,-2.793,-94.6421
608,-1.58773,-2.79422,-94.6402
609,-1.58512,-2.79059,-94.639
610,-1.58355,-2.79046,-94.6385
611,-1.58526,-2.78866,-94.6341
612,-1.58871,-2.79122,-94.6363
613,-1.59085,-2.79306,-94.6337
614,-1.5912,-2.79233,-94.6306
615,-1.59751,-2.7861,-94.6264
616,-1.59969,-2.78483,-94.6252
617,-1.59771,-2.78753,-94.6279
618,-1.59813,-2.79249,-94.6162
619,-1.60198,-2.79234,-94.6104
620,-1.60513,-2.79851,-94.6115
621,-1.60438,-2.79933,-94.6152
622,-1.60651,-2.79675,-94.616
623,-1.61193,-2.79362,-94.6112
624,-1.61151,-2.79064,-94.6057
625,-1.61128,-2.78464,-94.6025
626,-1.61334,-2.78567,-94.5957
627,-1.61636,-2.77936,-94.5952
628,-1.61459,-2.77798,-94.5965
629,-1.61691,-2.78103,-94.5946
630,-1.61762,-2.77743,-94.5966
631,-1.61311,-2.78024,-94.5989
632,-1.61202,-2.78477,-94.6067
633,-1.61396,-2.78664,-94.606
634,-1.62031,-2.79153,-94.6049
635,-1.6255,-2.79254,-94.6004
636,-1.62226,-2.79221,-94.5989
637,-1.61773,-2.79152,-94.599
638,-1.62263,-2.78733,-94.6048
639,-1.62579,-2.78792,-94.604
640,-1.62516,-2.78655,-94.5994
641,-1.62909,-2.78927,-94.6053
642,-1.62825,-2.78922,-94.606
643,-1.62872,-2.78247,-94.5985
644,-1.62896,-2.77449,-94.5992
645,-1.62647,-2.77143,-94.5995
646,-1.62501,-2.76835,-94.5939
647,-1.62031,-2.76683,-94.593
648,-1.618,-2.76297,-94.5964
649,-1.61933,-2.76075,-94.6015
650,-1.61828,-2.76089,-94.5957
651,-1.61192,-2.76256,-94.5941
652,-1.60965,-2.76149,-94.6009
653,-1.6088,-2.76341,-94.6085
654,-1.60761,-2.76533,-94.6059
655,-1.60961,-2.76753,-94.6058
656,-1.6106,-2.77354,-94.6037
657,-1.61468,-2.77004,-94.5975
658,-1.61552,-2.76866,-94.5932
659,-1.61271,-2.76327,-94.5922
660,-1.61425,-2.75984,-94.5975
661,-1.616,-2.76021,-94.5983
662,-1.62034,-2.76208,-94.6027
663,-1.61849,-2.76398,-94.5991
664,-1.61626,-2.76409,-94.5968
665,-1.62054,-2.75797,-94.6007
666,-1.62051,-2.76151,-94.6025
667,-1.61628,-2.76247,-94.6046
668,-1.61651,-2.76638,-94.6014
669,-1.61903,-2.76597,-94.6044
670,-1.61635,-2.76279,-94.6016
671,-1.61957,-2.76401,-94.6008
672,-1.62464,-2.76361,-94.6053
673,-1.62949,-2.76291,-94.6018
674,-1.62779,-2.75968,-94.6058
675,-1.62358,-2.75292,-94.615
676,-1.62393,-2.74943,-94.6232
677,-1.62066,-2.7467,-94.6258
678,-1.62087,-2.74524,-94.6218
679,-1.62,-2.74918,-94.625
680,-1.62672,-2.75322,-94.6308
681,-1.62593,-2.75668,-94.6346
682,-1.62452,-2.76202,-94.6321
683,-1.62727,-2.76973,-94.6331
684,-1.62957,-2.7771,-94.6385
685,-1.6295,-2.77366,-94.6426
686,-1.63112,-2.77161,-94.6427
687,-1.63491,-2.77401,-94.6423
688,-1.63249,-2.77471,-94.6447
689,-1.637,-2.77834,-94.6446
690,-1.64142,-2.77623,-94.6434
691,-1.63942,-2.77542,-94.6507
692,-1.64044,-2.77203,-94.6589
693,-1.64331,-2.77236,-94.6541
694,-1.64069,-2.77408,-94.6569
695,-1.6354,-2.77122,-94.6561
696,-1.63662,-2.7701,-94.655
697,-1.63106,-2.77735,-94.652
698,-1.62735,-2.78317,-94.6513
699,-1.62119,-2.78346,-94.6514
700,-1.62078,-2.78636,-94.6535
701,-1.6249,-2.78643,-94.6586
702,-1.62939,-2.78519,-94.6608
703,-1.62963,-2.78267,-94.6571
