MJD;Year;Month;Day;Type;x_pole;sigma_x_pole;y_pole;sigma_y_pole;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
59196;2020;12;13;final;88.122;0.042;291.099;0.032;final;-180.3980;0.0121;0.0936;0.0068;final;-111.357;0.186;-6.004;0.060;0.083;0.074;0.056;0.060
59197;2020;12;14;final;86.753;0.042;292.095;0.032;final;-180.3677;0.0121;-0.1487;0.0073;final;-111.424;0.189;-6.091;0.060;0.031;0.075;0.058;0.060
59198;2020;12;15;final;85.413;0.042;292.842;0.032;final;-180.1153;0.0122;-0.3569;0.0073;final;-111.283;0.189;-5.998;0.060;-0.021;0.075;0.060;0.060
59199;2020;12;16;final;84.102;0.042;293.335;0.032;final;-179.7032;0.0122;-0.4950;0.0074;final;-110.978;0.191;-5.912;0.060;-0.023;0.076;0.022;0.060
59200;2020;12;17;final;82.931;0.042;293.953;0.032;final;-179.2128;0.0123;-0.4784;0.0068;final;-110.638;0.189;-6.016;0.061;-0.011;0.075;-0.027;0.061
59201;2020;12;18;final;82.113;0.042;294.634;0.032;final;-178.7692;0.0122;-0.3551;0.0073;final;-110.306;0.191;-6.270;0.062;0.000;0.076;-0.076;0.062
59202;2020;12;19;final;81.252;0.042;294.893;0.032;final;-178.4509;0.0122;-0.2153;0.0073;final;-109.955;0.191;-6.376;0.062;0.061;0.076;-0.073;0.062
59203;2020;12;20;final;80.081;0.042;295.269;0.032;final;-178.3092;0.0122;-0.0815;0.0073;final;-109.755;0.194;-6.220;0.063;0.142;0.077;-0.052;0.063
59204;2020;12;21;final;78.855;0.042;295.467;0.032;final;-178.2871;0.0123;0.0540;0.0073;final;-109.702;0.194;-5.936;0.063;0.222;0.077;-0.030;0.063
59205;2020;12;22;final;77.844;0.043;295.794;0.032;final;-178.3855;0.0124;0.1406;0.0073;final;-109.670;0.189;-5.733;0.063;0.303;0.075;-0.009;0.063
59206;2020;12;23;final;77.211;0.043;296.035;0.032;final;-178.5628;0.0114;0.1221;0.0069;final;-110.200;0.199;-5.518;0.124;0.149;0.079;0.159;0.124
59207;2020;12;24;final;77.007;0.043;296.472;0.032;final;-178.6681;0.0114;0.0411;0.0069;final;-110.461;0.201;-5.415;0.124;0.087;0.080;0.225;0.124
59208;2020;12;25;final;76.731;0.044;297.278;0.032;final;-178.6618;0.0114;-0.0493;0.0069;final;-110.570;0.204;-5.264;0.123;0.056;0.081;0.239;0.123
59209;2020;12;26;final;76.029;0.044;297.933;0.033;final;-178.5155;0.0114;-0.2106;0.0069;final;-110.588;0.206;-5.069;0.122;0.025;0.082;0.254;0.122
59210;2020;12;27;final;75.042;0.045;298.659;0.033;final;-178.2196;0.0114;-0.3764;0.0069;final;-110.593;0.209;-4.992;0.121;-0.006;0.083;0.268;0.121
59211;2020;12;28;final;74.002;0.045;299.890;0.033;final;-177.7873;0.0115;-0.4959;0.0069;final;-110.681;0.211;-5.121;0.120;-0.038;0.084;0.282;0.120
59212;2020;12;29;final;72.652;0.045;301.612;0.033;final;-177.2435;0.0115;-0.5599;0.0069;final;-110.800;0.216;-5.378;0.119;-0.069;0.086;0.296;0.119
59213;2020;12;30;final;71.166;0.046;302.626;0.033;final;-176.6471;0.0114;-0.6280;0.0068;final;-110.575;0.219;-5.713;0.116;-0.020;0.087;0.199;0.116
59214;2020;12;31;final;69.727;0.046;303.062;0.034;final;-176.0031;0.0113;-0.6590;0.0068;final;-110.137;0.221;-5.856;0.112;0.022;0.088;0.151;0.112
59215;2021;1;1;final;68.654;0.046;303.977;0.034;final;-175.3760;0.0112;-0.5763;0.0068;final;-109.613;0.224;-5.841;0.107;0.052;0.089;0.134;0.107
59216;2021;1;2;prediction;67.812;0.046;305.477;0.034;prediction;-174.8457;0.0111;;;prediction;;;;;0.082;0.090;0.118;0.102
59217;2021;1;3;prediction;66.046;0.039;306.775;0.025;prediction;-174.4740;0.0076;;;prediction;;;;;0.124;0.049;0.107;0.062
59218;2021;1;4;prediction;63.889;0.039;307.867;0.025;prediction;-174.3210;0.0076;;;prediction;;;;;0.116;0.049;0.056;0.062
59219;2021;1;5;prediction;61.667;0.039;308.631;0.025;prediction;-174.3734;0.0076;;;prediction;;;;;0.107;0.050;0.005;0.061
59220;2021;1;6;prediction;60.408;0.039;309.582;0.025;prediction;-174.5786;0.0076;;;prediction;;;;;0.088;0.050;0.051;0.063
59221;2021;1;7;prediction;59.472;0.039;310.250;0.025;prediction;-174.8588;0.0077;;;prediction;;;;;0.066;0.051;0.124;0.065
59222;2021;1;8;prediction;59.023;0.039;311.113;0.026;prediction;-175.0689;0.0077;;;prediction;;;;;0.043;0.052;0.196;0.067
59223;2021;1;9;prediction;58.177;0.039;311.987;0.026;prediction;-175.0781;0.0077;;;prediction;;;;;0.049;0.052;0.210;0.068
59224;2021;1;10;prediction;58.007;0.040;313.030;0.026;prediction;-174.8652;0.0077;;;prediction;;;;;0.065;0.053;0.204;0.069
59225;2021;1;11;prediction;57.525;0.040;314.150;0.026;prediction;-174.4637;0.0077;;;prediction;;;;;0.082;0.054;0.197;0.071
59226;2021;1;12;prediction;56.961;0.040;314.651;0.026;prediction;-173.9639;0.0077;;;prediction;;;;;0.098;0.054;0.190;0.072
59227;2021;1;13;prediction;56.024;0.040;315.474;0.026;prediction;-173.4226;0.0078;;;prediction;;;;;0.150;0.055;0.120;0.075
59228;2021;1;14;prediction;54.909;0.040;316.074;0.027;prediction;-172.8825;0.0080;;;prediction;;;;;0.212;0.056;0.034;0.079
59229;2021;1;15;prediction;54.273;0.041;316.878;0.027;prediction;-172.4655;0.0081;;;prediction;;;;;0.273;0.057;-0.052;0.083
59230;2021;1;16;prediction;53.791;0.041;317.847;0.027;prediction;-172.0447;0.0083;;;prediction;;;;;0.162;0.500;0.017;0.500
59231;2021;1;17;prediction;52.946;0.042;318.736;0.028;prediction;-171.7689;0.0084;;;prediction;;;;;0.160;0.500;0.019;0.500
59232;2021;1;18;prediction;52.400;0.043;319.547;0.028;prediction;-171.5692;0.0086;;;prediction;;;;;0.154;0.500;0.028;0.500
59233;2021;1;19;prediction;52.447;0.043;319.963;0.029;prediction;-171.4067;0.0088;;;prediction;;;;;0.145;0.500;0.040;0.500
59234;2021;1;20;prediction;52.763;0.044;320.952;0.029;prediction;-171.2466;0.0091;;;prediction;;;;;0.133;0.500;0.051;0.500
59235;2021;1;21;prediction;52.522;0.045;321.933;0.030;prediction;-171.0582;0.0093;;;prediction;;;;;0.118;0.500;0.059;0.500
59236;2021;1;22;prediction;52.394;0.045;323.194;0.030;prediction;-170.8123;0.0095;;;prediction;;;;;0.103;0.500;0.063;0.500
59237;2021;1;23;prediction;52.352;0.046;324.259;0.031;prediction;-170.4842;0.0097;;;prediction;;;;;0.091;0.500;0.064;0.500
59238;2021;1;24;prediction;51.905;0.047;325.695;0.031;prediction;-170.0138;0.0100;;;prediction;;;;;0.085;0.500;0.064;0.500
59239;2021;1;25;prediction;50.887;0.047;327.168;0.032;prediction;-169.4000;0.0103;;;prediction;;;;;0.087;0.500;0.063;0.500
59240;2021;1;26;prediction;50.311;0.048;328.727;0.032;prediction;-168.6882;0.0106;;;prediction;;;;;0.096;0.500;0.062;0.500
59241;2021;1;27;prediction;49.964;0.049;330.533;0.033;prediction;-167.9556;0.0110;;;prediction;;;;;0.107;0.500;0.060;0.500
59242;2021;1;28;prediction;49.836;0.049;332.499;0.034;prediction;-167.3058;0.0114;;;prediction;;;;;0.115;0.500;0.055;0.500
59243;2021;1;29;prediction;49.886;0.050;334.381;0.034;prediction;-166.9250;0.0118;;;prediction;;;;;0.119;0.500;0.047;0.500
59244;2021;1;30;prediction;49.581;0.051;336.201;0.035;prediction;-166.6989;0.0122;;;prediction;;;;;0.118;0.500;0.037;0.500
59245;2021;1;31;prediction;49.217;0.052;337.844;0.035;prediction;-166.7247;0.0126;;;prediction;;;;;0.116;0.500;0.026;0.500
59246;2021;2;1;prediction;49.245;0.053;339.873;0.036;prediction;-166.9684;0.0130;;;prediction;;;;;0.112;0.500;0.019;0.500
