MJD;Year;Month;Day;Type;x_pole;sigma_x_pole;y_pole;sigma_y_pole;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
57943;2017;7;9;prediction;180.270;0.082;444.575;0.063;prediction;357.4435;0.0343;;;prediction;;;;;0.067;0.046;0.140;0.049
57944;2017;7;10;prediction;182.080;0.085;443.717;0.066;prediction;357.3250;0.0339;;;prediction;;;;;0.072;0.047;0.160;0.050
57945;2017;7;11;prediction;184.145;0.089;442.714;0.069;prediction;357.1328;0.0336;;;prediction;;;;;0.078;0.048;0.179;0.051
57946;2017;7;12;prediction;185.233;0.092;441.464;0.072;prediction;356.8193;0.0332;;;prediction;;;;;0.063;0.049;0.147;0.052
57947;2017;7;13;prediction;187.153;0.067;440.566;0.082;prediction;356.3031;0.0373;;;prediction;;;;;0.042;0.048;0.101;0.048
57948;2017;7;14;prediction;189.355;0.068;439.329;0.085;prediction;355.7484;0.0370;;;prediction;;;;;0.022;0.049;0.056;0.049
57949;2017;7;15;prediction;191.196;0.070;438.151;0.087;prediction;355.0977;0.0373;;;prediction;;;;;0.000;0.050;0.000;0.050
57950;2017;7;16;prediction;192.353;0.071;436.665;0.089;prediction;354.4875;0.0377;;;prediction;;;;;0.000;0.051;0.000;0.051
57951;2017;7;17;prediction;193.514;0.072;435.021;0.091;prediction;353.9180;0.0382;;;prediction;;;;;0.000;0.052;0.000;0.052
57952;2017;7;18;prediction;194.757;0.073;433.736;0.093;prediction;353.3545;0.0388;;;prediction;;;;;0.000;0.053;0.000;0.052
57953;2017;7;19;prediction;195.908;0.074;432.301;0.094;prediction;352.8657;0.0394;;;prediction;;;;;0.000;0.054;0.000;0.053
57954;2017;7;20;prediction;197.064;0.074;430.685;0.095;prediction;352.4518;0.0399;;;prediction;;;;;0.000;0.055;0.000;0.054
57955;2017;7;21;prediction;197.912;0.075;428.958;0.097;prediction;352.0555;0.0404;;;prediction;;;;;0.000;0.055;0.000;0.054
57956;2017;7;22;prediction;198.619;0.075;426.624;0.098;prediction;351.7554;0.0409;;;prediction;;;;;0.000;0.056;0.000;0.055
57957;2017;7;23;prediction;199.980;0.075;424.410;0.099;prediction;351.5099;0.0414;;;prediction;;;;;0.000;0.057;0.000;0.055
57958;2017;7;24;prediction;201.776;0.075;422.681;0.099;prediction;351.1514;0.0421;;;prediction;;;;;0.000;0.057;0.000;0.056
57959;2017;7;25;prediction;203.466;0.075;421.217;0.100;prediction;350.7440;0.0429;;;prediction;;;;;0.000;0.058;0.000;0.056
57960;2017;7;26;prediction;204.815;0.075;419.929;0.101;prediction;350.2248;0.0437;;;prediction;;;;;0.000;0.058;0.000;0.057
57961;2017;7;27;prediction;206.170;0.076;418.477;0.102;prediction;349.5403;0.0445;;;prediction;;;;;0.000;0.059;0.000;0.057
57962;2017;7;28;prediction;207.103;0.076;416.904;0.104;prediction;348.8450;0.0454;;;prediction;;;;;0.000;0.059;0.000;0.057
57963;2017;7;29;prediction;207.777;0.076;415.269;0.105;prediction;348.1551;0.0463;;;prediction;;;;;0.000;0.060;0.000;0.057
57964;2017;7;30;prediction;208.338;0.077;413.655;0.105;prediction;347.5115;0.0471;;;prediction;;;;;0.000;0.060;0.000;0.058
57965;2017;7;31;prediction;208.929;0.079;411.779;0.106;prediction;346.9772;0.0481;;;prediction;;;;;0.000;0.060;0.000;0.058
57966;2017;8;1;prediction;209.842;0.081;409.914;0.108;prediction;346.5856;0.0492;;;prediction;;;;;0.000;0.061;0.000;0.058
