MJD;Year;Month;Day;Type;x_pole;sigma_x_pole;y_pole;sigma_y_pole;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
58091;2017;12;4;prediction;116.920;0.074;234.881;0.056;prediction;244.2650;0.0030;;;prediction;;;;;0.177;0.048;-0.074;0.054
58092;2017;12;5;prediction;114.684;0.075;233.884;0.057;prediction;243.0715;0.0029;;;prediction;;;;;0.186;0.049;-0.084;0.056
58093;2017;12;6;prediction;112.576;0.076;233.295;0.058;prediction;241.9065;0.0028;;;prediction;;;;;0.216;0.050;-0.092;0.057
58094;2017;12;7;prediction;109.461;0.078;233.492;0.059;prediction;240.6866;0.0028;;;prediction;;;;;0.247;0.052;-0.100;0.059
58095;2017;12;8;prediction;106.846;0.078;233.409;0.059;prediction;239.4061;0.0028;;;prediction;;;;;0.263;0.053;-0.094;0.061
58096;2017;12;9;prediction;104.761;0.079;233.955;0.060;prediction;238.0604;0.0028;;;prediction;;;;;0.265;0.055;-0.074;0.063
58097;2017;12;10;prediction;102.587;0.079;234.647;0.060;prediction;236.6251;0.0029;;;prediction;;;;;0.268;0.056;-0.054;0.065
58098;2017;12;11;prediction;100.176;0.079;235.403;0.060;prediction;235.1131;0.0030;;;prediction;;;;;0.270;0.058;-0.035;0.067
58099;2017;12;12;prediction;97.745;0.080;236.177;0.060;prediction;233.7070;0.0031;;;prediction;;;;;0.000;0.060;0.000;0.070
58100;2017;12;13;prediction;95.384;0.081;236.529;0.061;prediction;232.3430;0.0032;;;prediction;;;;;0.000;0.063;0.000;0.073
58101;2017;12;14;prediction;92.913;0.056;237.040;0.068;prediction;231.2313;0.0056;;;prediction;;;;;0.000;0.091;0.000;0.061
58102;2017;12;15;prediction;90.327;0.057;237.562;0.069;prediction;230.2123;0.0059;;;prediction;;;;;0.000;0.094;0.000;0.064
58103;2017;12;16;prediction;87.701;0.058;238.089;0.071;prediction;229.1194;0.0062;;;prediction;;;;;0.000;0.096;0.000;0.066
58104;2017;12;17;prediction;84.844;0.059;238.573;0.073;prediction;228.5443;0.0065;;;prediction;;;;;0.000;0.099;0.000;0.069
58105;2017;12;18;prediction;81.944;0.061;239.055;0.075;prediction;227.9503;0.0067;;;prediction;;;;;0.000;0.101;0.000;0.071
58106;2017;12;19;prediction;78.865;0.062;239.550;0.076;prediction;227.3898;0.0070;;;prediction;;;;;0.000;0.103;0.000;0.073
58107;2017;12;20;prediction;76.046;0.063;239.444;0.078;prediction;226.9419;0.0074;;;prediction;;;;;0.000;0.105;0.000;0.075
58108;2017;12;21;prediction;73.730;0.064;238.818;0.080;prediction;226.3284;0.0077;;;prediction;;;;;0.000;0.107;0.000;0.077
58109;2017;12;22;prediction;71.963;0.066;238.289;0.083;prediction;225.8076;0.0080;;;prediction;;;;;0.000;0.109;0.000;0.078
58110;2017;12;23;prediction;70.619;0.067;238.463;0.085;prediction;225.2146;0.0084;;;prediction;;;;;0.000;0.111;0.000;0.080
58111;2017;12;24;prediction;69.428;0.068;239.045;0.088;prediction;224.4910;0.0087;;;prediction;;;;;0.000;0.113;0.000;0.081
58112;2017;12;25;prediction;68.396;0.070;239.813;0.090;prediction;223.6453;0.0091;;;prediction;;;;;0.000;0.114;0.000;0.083
58113;2017;12;26;prediction;67.719;0.071;240.695;0.093;prediction;222.6804;0.0096;;;prediction;;;;;0.000;0.116;0.000;0.084
58114;2017;12;27;prediction;67.318;0.072;241.580;0.096;prediction;221.6237;0.0101;;;prediction;;;;;0.000;0.118;0.000;0.085
58115;2017;12;28;prediction;66.663;0.073;243.176;0.099;prediction;220.4263;0.0106;;;prediction;;;;;0.000;0.119;0.000;0.087
58116;2017;12;29;prediction;64.990;0.074;244.448;0.102;prediction;219.2887;0.0112;;;prediction;;;;;0.000;0.120;0.000;0.088
58117;2017;12;30;prediction;63.127;0.075;245.516;0.105;prediction;218.2099;0.0117;;;prediction;;;;;0.000;0.122;0.000;0.089
58118;2017;12;31;prediction;61.229;0.077;246.662;0.108;prediction;217.2095;0.0123;;;prediction;;;;;0.000;0.123;0.000;0.089
58119;2018;1;1;prediction;59.212;0.079;247.602;0.111;prediction;216.3197;0.0129;;;prediction;;;;;0.000;0.124;0.000;0.090
