MJD;Year;Month;Day;Type;x_pole;sigma_x_pole;y_pole;sigma_y_pole;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
58816;2019;11;29;final;126.048;0.055;269.597;0.039;final;-170.0077;0.0071;0.0542;0.0122;final;-111.184;0.153;-7.131;0.050;0.076;0.061;0.184;0.050
58817;2019;11;30;final;124.619;0.055;269.912;0.040;final;-170.0190;0.0073;-0.0001;0.0123;final;-110.891;0.156;-7.152;0.053;0.105;0.062;0.164;0.053
58818;2019;12;1;final;122.986;0.055;270.445;0.040;final;-169.9998;0.0075;0.0041;0.0123;final;-110.619;0.158;-7.175;0.057;0.135;0.063;0.145;0.057
58819;2019;12;2;prediction;121.296;0.055;270.933;0.040;prediction;-170.0594;0.0076;;;prediction;;;;;0.164;0.065;0.125;0.062
58820;2019;12;3;prediction;119.050;0.056;271.376;0.041;prediction;-170.2066;0.0078;;;prediction;;;;;0.194;0.066;0.105;0.067
58821;2019;12;4;prediction;116.212;0.056;271.413;0.041;prediction;-170.4156;0.0079;;;prediction;;;;;0.197;0.067;0.087;0.071
58822;2019;12;5;prediction;113.382;0.056;271.300;0.042;prediction;-170.6904;0.0081;;;prediction;;;;;0.194;0.069;0.069;0.075
58823;2019;12;6;prediction;111.156;0.057;271.139;0.042;prediction;-171.0333;0.0082;;;prediction;;;;;0.191;0.070;0.050;0.080
58824;2019;12;7;prediction;109.444;0.057;271.058;0.043;prediction;-171.4420;0.0084;;;prediction;;;;;0.000;0.072;0.000;0.085
58825;2019;12;8;prediction;107.867;0.058;270.997;0.043;prediction;-171.8730;0.0086;;;prediction;;;;;0.000;0.073;0.000;0.089
58826;2019;12;9;prediction;106.735;0.059;270.889;0.044;prediction;-172.2689;0.0088;;;prediction;;;;;0.000;0.074;0.000;0.093
58827;2019;12;10;prediction;105.874;0.060;271.029;0.045;prediction;-172.5248;0.0090;;;prediction;;;;;0.000;0.076;0.000;0.097
58828;2019;12;11;prediction;105.243;0.061;271.013;0.046;prediction;-172.6045;0.0093;;;prediction;;;;;0.000;0.077;0.000;0.100
58829;2019;12;12;prediction;104.945;0.063;271.273;0.047;prediction;-172.5942;0.0096;;;prediction;;;;;0.000;0.078;0.000;0.104
58830;2019;12;13;prediction;104.884;0.065;271.932;0.049;prediction;-172.4553;0.0098;;;prediction;;;;;0.000;0.079;0.000;0.106
58831;2019;12;14;prediction;104.405;0.067;273.270;0.050;prediction;-172.2666;0.0101;;;prediction;;;;;0.094;0.500;0.128;0.500
58832;2019;12;15;prediction;103.203;0.044;274.135;0.031;prediction;-172.0938;0.0070;;;prediction;;;;;0.094;0.500;0.117;0.500
58833;2019;12;16;prediction;101.548;0.045;274.788;0.031;prediction;-171.9923;0.0071;;;prediction;;;;;0.095;0.500;0.102;0.500
58834;2019;12;17;prediction;99.299;0.046;275.016;0.032;prediction;-172.0266;0.0073;;;prediction;;;;;0.101;0.500;0.090;0.500
58835;2019;12;18;prediction;97.515;0.047;275.357;0.032;prediction;-172.2494;0.0075;;;prediction;;;;;0.111;0.500;0.087;0.500
58836;2019;12;19;prediction;95.739;0.048;275.639;0.033;prediction;-172.7045;0.0077;;;prediction;;;;;0.120;0.500;0.092;0.500
58837;2019;12;20;prediction;95.152;0.049;276.111;0.033;prediction;-173.3403;0.0080;;;prediction;;;;;0.125;0.500;0.101;0.500
58838;2019;12;21;prediction;94.601;0.050;276.410;0.034;prediction;-174.0223;0.0082;;;prediction;;;;;0.122;0.500;0.111;0.500
58839;2019;12;22;prediction;94.552;0.051;277.224;0.034;prediction;-174.7475;0.0084;;;prediction;;;;;0.114;0.500;0.116;0.500
58840;2019;12;23;prediction;93.234;0.052;278.362;0.035;prediction;-175.3382;0.0086;;;prediction;;;;;0.104;0.500;0.116;0.500
58841;2019;12;24;prediction;91.883;0.053;279.077;0.035;prediction;-175.7570;0.0088;;;prediction;;;;;0.099;0.500;0.112;0.500
58842;2019;12;25;prediction;90.107;0.053;279.559;0.036;prediction;-176.0199;0.0091;;;prediction;;;;;0.100;0.500;0.107;0.500
58843;2019;12;26;prediction;88.613;0.054;280.051;0.036;prediction;-176.1497;0.0094;;;prediction;;;;;0.110;0.500;0.103;0.500
58844;2019;12;27;prediction;86.731;0.055;280.707;0.037;prediction;-176.2064;0.0097;;;prediction;;;;;0.126;0.500;0.101;0.500
58845;2019;12;28;prediction;85.081;0.056;281.281;0.037;prediction;-176.2561;0.0100;;;prediction;;;;;0.145;0.500;0.100;0.500
58846;2019;12;29;prediction;82.680;0.057;281.676;0.038;prediction;-176.3548;0.0104;;;prediction;;;;;0.165;0.500;0.095;0.500
58847;2019;12;30;prediction;80.480;0.058;281.824;0.038;prediction;-176.5292;0.0108;;;prediction;;;;;0.181;0.500;0.086;0.500
58848;2019;12;31;prediction;77.785;0.060;281.860;0.039;prediction;-176.7847;0.0113;;;prediction;;;;;0.191;0.500;0.070;0.500
58849;2020;1;1;prediction;76.616;0.061;282.327;0.040;prediction;-177.1108;0.0117;;;prediction;;;;;0.191;0.500;0.049;0.500
