MJD;Year;Month;Day;Type;x_pole;sigma_x_pole;y_pole;sigma_y_pole;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
58281;2018;6;12;final;128.905;0.059;445.424;0.039;final;70.5019;0.0440;0.6350;0.0126;final;-106.420;0.513;-11.643;0.178;-0.169;0.204;-0.038;0.178
58282;2018;6;13;final;130.659;0.059;445.312;0.039;final;70.0227;0.0298;0.4698;0.0124;final;-106.662;0.458;-11.803;0.165;-0.172;0.182;-0.076;0.165
58283;2018;6;14;final;132.046;0.058;445.215;0.039;final;69.6209;0.0182;0.3253;0.0116;final;-106.949;0.367;-12.087;0.141;-0.171;0.146;-0.128;0.141
58284;2018;6;15;final;133.109;0.055;444.532;0.038;final;69.2766;0.0158;0.2358;0.0109;final;-106.991;0.277;-12.234;0.118;-0.170;0.110;-0.179;0.118
58285;2018;6;16;final;134.123;0.054;443.412;0.038;final;69.0526;0.0196;0.2020;0.0110;final;-106.705;0.256;-12.075;0.118;-0.156;0.102;-0.161;0.118
58286;2018;6;17;final;135.386;0.055;442.035;0.039;final;68.9034;0.0171;0.2342;0.0108;final;-106.375;0.264;-11.813;0.126;-0.136;0.105;-0.118;0.126
58287;2018;6;18;final;136.764;0.055;440.775;0.039;final;68.7465;0.0732;0.3425;0.0107;final;-106.286;0.271;-11.666;0.133;-0.116;0.108;-0.074;0.133
58288;2018;6;19;final;138.420;0.052;439.691;0.038;final;68.2057;0.0346;0.4256;0.0106;final;-106.462;0.282;-11.651;0.141;-0.097;0.112;-0.030;0.141
58289;2018;6;20;final;140.390;0.050;438.615;0.037;final;67.9078;0.0239;0.4504;0.0103;final;-106.764;0.231;-11.742;0.118;-0.111;0.092;-0.047;0.118
58290;2018;6;21;final;142.450;0.051;438.071;0.038;final;67.5607;0.0276;0.3833;0.0103;final;-106.911;0.168;-11.851;0.085;-0.135;0.067;-0.080;0.085
58291;2018;6;22;final;144.511;0.044;437.432;0.036;final;67.0069;0.0117;0.2672;0.0110;final;-106.885;0.106;-11.957;0.053;-0.158;0.042;-0.112;0.053
58292;2018;6;23;final;146.600;0.046;436.646;0.036;final;66.7788;0.0130;0.0814;0.0111;final;-106.898;0.101;-11.978;0.049;-0.167;0.040;-0.109;0.049
58293;2018;6;24;final;148.455;0.053;435.852;0.038;final;67.1508;0.0361;-0.1473;0.0113;final;-107.171;0.118;-11.887;0.055;-0.171;0.047;-0.091;0.055
58294;2018;6;25;final;150.195;0.055;435.051;0.039;final;67.4125;0.0352;-0.3272;0.0122;final;-107.646;0.136;-11.749;0.060;-0.175;0.054;-0.074;0.060
58295;2018;6;26;final;152.117;0.052;433.889;0.038;final;67.5355;0.0166;-0.4827;0.0123;final;-108.072;0.153;-11.692;0.066;-0.178;0.061;-0.056;0.066
58296;2018;6;27;final;153.952;0.052;432.657;0.038;final;68.0891;0.0143;-0.5881;0.0122;final;-108.245;0.156;-11.801;0.068;-0.167;0.062;-0.050;0.068
58297;2018;6;28;final;156.049;0.054;431.589;0.038;final;68.6308;0.0363;-0.6465;0.0122;final;-108.200;0.156;-11.974;0.069;-0.153;0.062;-0.048;0.069
58298;2018;6;29;final;158.520;0.053;430.875;0.038;final;69.3490;0.0200;-0.6223;0.0120;final;-108.080;0.153;-12.049;0.070;-0.138;0.061;-0.045;0.070
58299;2018;6;30;final;160.954;0.055;430.381;0.039;final;70.0009;0.0195;-0.6143;0.0121;final;-108.047;0.153;-11.985;0.071;-0.123;0.061;-0.042;0.071
58300;2018;7;1;final;162.875;0.056;429.777;0.039;final;70.7484;0.0221;-0.5927;0.0121;final;-108.188;0.153;-11.890;0.071;-0.108;0.061;-0.039;0.071
58301;2018;7;2;prediction;164.845;0.056;428.658;0.039;prediction;71.3104;0.0211;;;prediction;;;;;-0.093;0.061;-0.036;0.072
58302;2018;7;3;prediction;166.887;0.054;427.189;0.038;prediction;71.8400;0.0248;;;prediction;;;;;-0.078;0.060;-0.034;0.073
58303;2018;7;4;prediction;169.474;0.053;425.900;0.038;prediction;71.9558;0.0283;;;prediction;;;;;-0.064;0.060;-0.031;0.074
58304;2018;7;5;prediction;172.381;0.055;425.362;0.039;prediction;72.1573;0.0214;;;prediction;;;;;-0.049;0.060;-0.028;0.075
58305;2018;7;6;prediction;174.542;0.054;425.415;0.038;prediction;72.2887;0.0145;;;prediction;;;;;-0.034;0.060;-0.025;0.076
58306;2018;7;7;prediction;176.281;0.055;425.148;0.038;prediction;72.3929;0.0189;;;prediction;;;;;-0.037;0.059;-0.013;0.073
58307;2018;7;8;prediction;177.819;0.058;425.073;0.039;prediction;72.2889;0.0230;;;prediction;;;;;-0.046;0.058;0.003;0.070
58308;2018;7;9;prediction;178.753;0.058;424.808;0.039;prediction;72.0702;0.0262;;;prediction;;;;;-0.055;0.057;0.018;0.067
58309;2018;7;10;prediction;179.179;0.051;423.852;0.034;prediction;71.8583;0.0272;;;prediction;;;;;-0.064;0.056;0.034;0.063
58310;2018;7;11;prediction;180.182;0.049;422.671;0.034;prediction;71.7367;0.0197;;;prediction;;;;;-0.074;0.055;0.049;0.060
58311;2018;7;12;prediction;181.298;0.053;421.677;0.038;prediction;71.6882;0.0153;;;prediction;;;;;-0.083;0.055;0.065;0.057
58312;2018;7;13;prediction;182.421;0.050;420.429;0.037;prediction;71.7235;0.0103;;;prediction;;;;;-0.092;0.054;0.081;0.053
58313;2018;7;14;prediction;184.075;0.053;419.377;0.038;prediction;71.7437;0.0276;;;prediction;;;;;0.000;0.072;0.000;0.074
58314;2018;7;15;prediction;185.573;0.031;418.714;0.019;prediction;71.6616;0.0252;;;prediction;;;;;0.000;0.130;0.000;0.132
58315;2018;7;16;prediction;186.397;0.031;418.472;0.022;prediction;71.3775;0.0250;;;prediction;;;;;0.000;0.130;0.000;0.132
58316;2018;7;17;prediction;187.282;0.027;418.073;0.020;prediction;70.9197;0.0190;;;prediction;;;;;0.000;0.130;0.000;0.132
58317;2018;7;18;prediction;188.313;0.027;417.526;0.020;prediction;70.3755;0.0261;;;prediction;;;;;0.000;0.130;0.000;0.132
58318;2018;7;19;prediction;189.350;0.029;416.701;0.021;prediction;69.7619;0.0352;;;prediction;;;;;0.000;0.130;0.000;0.132
58319;2018;7;20;prediction;190.540;0.027;415.751;0.018;prediction;69.3172;0.0260;;;prediction;;;;;0.000;0.130;0.000;0.132
58320;2018;7;21;prediction;191.645;0.029;414.643;0.016;prediction;69.1259;0.0357;;;prediction;;;;;0.000;0.130;0.000;0.132
58321;2018;7;22;prediction;192.653;0.033;413.609;0.017;prediction;69.0155;0.0276;;;prediction;;;;;0.000;0.130;0.000;0.132
58322;2018;7;23;prediction;193.756;0.029;412.712;0.021;prediction;69.0040;0.0294;;;prediction;;;;;0.000;0.130;0.000;0.132
58323;2018;7;24;prediction;194.778;0.029;412.220;0.026;prediction;69.1656;0.0319;;;prediction;;;;;0.000;0.130;0.000;0.132
58324;2018;7;25;prediction;195.520;0.032;411.906;0.027;prediction;69.2916;0.0239;;;prediction;;;;;0.000;0.130;0.000;0.132
58325;2018;7;26;prediction;195.925;0.025;411.360;0.027;prediction;69.4373;0.0287;;;prediction;;;;;0.000;0.130;0.000;0.132
58326;2018;7;27;prediction;196.420;0.021;410.455;0.024;prediction;69.6261;0.0367;;;prediction;;;;;0.000;0.130;0.000;0.132
58327;2018;7;28;prediction;196.974;0.026;409.808;0.020;prediction;69.8022;0.0288;;;prediction;;;;;0.000;0.130;0.000;0.132
58328;2018;7;29;prediction;197.589;0.025;408.738;0.022;prediction;69.8962;0.0292;;;prediction;;;;;0.000;0.130;0.000;0.132
58329;2018;7;30;prediction;198.351;0.027;407.688;0.024;prediction;69.9597;0.0283;;;prediction;;;;;0.000;0.130;0.000;0.132
58330;2018;7;31;prediction;198.520;0.036;406.528;0.023;prediction;69.9578;0.0340;;;prediction;;;;;0.000;0.130;0.000;0.132
58331;2018;8;1;prediction;198.646;0.039;405.190;0.023;prediction;69.8408;0.0302;;;prediction;;;;;0.000;0.130;0.000;0.132
