MJD;Year;Month;Day;Type;x_pole;sigma_x_pole;y_pole;sigma_y_pole;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
59448;2021;8;22;prediction;246.817;0.026;346.553;0.019;prediction;-126.3210;0.0139;;;prediction;;;;;0.362;0.500;-0.132;0.500
59449;2021;8;23;prediction;246.329;0.026;344.557;0.020;prediction;-125.5695;0.0145;;;prediction;;;;;0.305;0.500;-0.128;0.500
59450;2021;8;24;prediction;245.987;0.026;342.232;0.020;prediction;-124.9891;0.0151;;;prediction;;;;;0.254;0.500;-0.123;0.500
59451;2021;8;25;prediction;246.001;0.026;340.076;0.020;prediction;-124.5306;0.0158;;;prediction;;;;;0.232;0.500;-0.119;0.500
59452;2021;8;26;prediction;246.033;0.026;338.312;0.020;prediction;-124.0169;0.0164;;;prediction;;;;;0.243;0.500;-0.118;0.500
59453;2021;8;27;prediction;246.039;0.027;336.465;0.020;prediction;-123.5196;0.0171;;;prediction;;;;;0.270;0.500;-0.119;0.500
59454;2021;8;28;prediction;246.084;0.027;334.711;0.021;prediction;-122.9069;0.0177;;;prediction;;;;;0.290;0.500;-0.122;0.500
59455;2021;8;29;prediction;246.014;0.028;333.216;0.021;prediction;-122.1411;0.0184;;;prediction;;;;;0.292;0.500;-0.125;0.500
59456;2021;8;30;prediction;245.821;0.028;331.657;0.021;prediction;-121.2920;0.0190;;;prediction;;;;;0.283;0.500;-0.127;0.500
59457;2021;8;31;prediction;245.058;0.029;329.883;0.022;prediction;-120.3369;0.0196;;;prediction;;;;;0.277;0.500;-0.127;0.500
59458;2021;9;1;prediction;244.291;0.029;327.778;0.022;prediction;-119.3090;0.0204;;;prediction;;;;;0.283;0.500;-0.127;0.500
