41684	5.85E-07	6.64E-07	0.8084136	12
41685	5.77E-07	6.58E-07	0.8056121	12
41686	5.68E-07	6.52E-07	0.8027853	12
41687	5.60E-07	6.45E-07	0.7998687	12
41688	5.51E-07	6.39E-07	0.7968102	12
41689	5.43E-07	6.33E-07	0.793578	12
41690	5.34E-07	6.26E-07	0.7901668	12
41691	5.25E-07	6.20E-07	0.7866011	12
41692	5.17E-07	6.14E-07	0.7829347	12
41693	5.08E-07	6.08E-07	0.7792445	12
41694	4.99E-07	6.03E-07	0.7756176	12
41695	4.90E-07	5.97E-07	0.7721317	12
41696	4.81E-07	5.91E-07	0.7688336	12
41697	4.72E-07	0.000000586	0.7657193	12
41698	4.62E-07	5.81E-07	0.7627283	12
41699	4.52E-07	5.76E-07	0.7597566	12
41700	4.43E-07	5.71E-07	0.7566889	12
41701	4.33E-07	5.67E-07	0.7534399	12
41702	4.22E-07	5.62E-07	0.7499838	12
41703	0.000000412	5.58E-07	0.7463609	12
41704	4.01E-07	5.54E-07	0.7426579	12
41705	3.91E-07	5.50E-07	0.7389748	12
41706	3.80E-07	0.000000547	0.7353956	12
41707	3.69E-07	5.44E-07	0.7319736	12
41708	3.58E-07	5.41E-07	0.7287306	12
41709	3.47E-07	5.38E-07	0.7256628	12
41710	3.36E-07	5.35E-07	0.722746	12
41711	3.25E-07	5.32E-07	0.7199385	12
41712	3.14E-07	5.30E-07	0.7171829	12
41713	3.03E-07	5.27E-07	0.7144124	12
41714	2.92E-07	5.25E-07	0.7115586	12
41715	2.81E-07	5.23E-07	0.7085614	12
41716	2.71E-07	5.21E-07	0.7053789	12
41717	2.60E-07	5.20E-07	0.7019963	12
41718	2.49E-07	5.18E-07	0.6984328	12
41719	2.39E-07	5.17E-07	0.6947431	12
41720	2.28E-07	5.16E-07	0.6910107	12
41721	2.18E-07	5.15E-07	0.6873306	12
41722	2.07E-07	0.000000514	0.6837869	12
41723	1.97E-07	5.13E-07	0.6804307	12
41724	1.87E-07	5.13E-07	0.6772644	12
41725	1.77E-07	5.12E-07	0.6742385	12
41726	1.67E-07	5.12E-07	0.6712625	12
41727	1.57E-07	5.12E-07	0.6682286	12
41728	1.48E-07	5.12E-07	0.6650424	12
41729	0.000000138	5.12E-07	0.6616529	12
41730	1.28E-07	5.13E-07	0.6580677	12
41731	1.19E-07	5.13E-07	0.6543493	12
41732	1.09E-07	5.14E-07	0.6505928	12
41733	9.96E-08	5.15E-07	0.6468953	12
41734	0.00000009	5.15E-07	0.6433316	12
41735	8.04E-08	5.16E-07	0.6399423	12
41736	7.07E-08	5.18E-07	0.6367352	12
41737	0.000000061	5.19E-07	0.6336919	12
41738	5.13E-08	5.20E-07	0.630774	12
41739	4.15E-08	5.22E-07	0.6279279	12
41740	3.17E-08	5.24E-07	0.6250891	12
41741	2.19E-08	5.25E-07	0.6221886	12
41742	0.000000012	5.27E-07	0.6191607	12
41743	2.10E-09	5.29E-07	0.6159523	12
41744	-7.87E-09	5.32E-07	0.6125322	12
41745	-1.79E-08	0.000000534	0.6089013	12
41746	-2.79E-08	5.36E-07	0.6050997	12
41747	-0.000000038	5.39E-07	0.6012058	12
41748	-0.000000048	5.42E-07	0.5973227	12
41749	-0.000000058	5.44E-07	0.5935523	12
41750	-0.000000068	5.47E-07	0.589965	12
41751	-7.79E-08	5.50E-07	0.5865779	12
41752	-8.77E-08	5.54E-07	0.5833499	12
41753	-9.73E-08	5.57E-07	0.580195	12
41754	-1.07E-07	5.60E-07	0.5770078	12
41755	-1.16E-07	5.64E-07	0.5736928	12
41756	-1.25E-07	0.000000568	0.5701889	12
41757	-1.34E-07	0.000000572	0.5664844	12
41758	-1.43E-07	5.76E-07	0.5626178	12
41759	-1.51E-07	5.80E-07	0.5586655	12
41760	-1.60E-07	5.85E-07	0.5547203	12
41761	-1.68E-07	5.89E-07	0.5508674	12
41762	-1.76E-07	0.000000594	0.547167	12
41763	-1.84E-07	5.99E-07	0.5436458	12
41764	-1.92E-07	6.04E-07	0.5402997	12
41765	-1.99E-07	6.09E-07	0.5370991	12
41766	-2.07E-07	0.000000614	0.5339971	12
41767	-2.15E-07	6.19E-07	0.5309355	12
41768	-2.22E-07	0.000000625	0.5278505	12
41769	-2.30E-07	6.31E-07	0.5246794	12
41770	-2.37E-07	6.37E-07	0.5213674	12
41771	-2.44E-07	6.43E-07	0.5178742	12
41772	-2.52E-07	6.49E-07	0.5141827	12
41773	-2.59E-07	6.55E-07	0.5103096	12
41774	-2.67E-07	6.62E-07	0.5063122	12
41775	-2.74E-07	6.69E-07	0.5022844	12
41776	-2.82E-07	6.76E-07	0.4983371	12
41777	-2.89E-07	6.83E-07	0.4945661	12
41778	-2.97E-07	0.00000069	0.4910184	12
41779	-0.000000305	6.97E-07	0.4876757	12
41780	-0.000000313	7.05E-07	0.4844605	12
41781	-0.000000321	7.13E-07	0.4812654	12
41782	-3.29E-07	7.21E-07	0.4779891	12
41783	-3.37E-07	7.29E-07	0.4745647	12
41784	-3.45E-07	7.37E-07	0.4709736	12
41785	-3.53E-07	7.46E-07	0.4672426	12
41786	-3.62E-07	7.54E-07	0.4634317	12
41787	-3.70E-07	7.63E-07	0.4596179	12
41788	-3.78E-07	7.71E-07	0.4558779	12
41789	-3.86E-07	7.80E-07	0.4522734	12
41790	-3.94E-07	7.88E-07	0.4488407	12
41791	-4.02E-07	7.97E-07	0.4455865	12
41792	-4.10E-07	8.05E-07	0.4424897	12
41793	-4.17E-07	8.14E-07	0.439508	12
41794	-4.25E-07	0.000000822	0.4365855	12
41795	-4.32E-07	8.30E-07	0.4336606	12
41796	-4.40E-07	8.38E-07	0.4306726	12
41797	-4.47E-07	8.46E-07	0.4275684	12
41798	-0.000000454	8.54E-07	0.4243068	12
41799	-0.000000461	8.62E-07	0.4208636	12
41800	-4.68E-07	8.70E-07	0.4172389	12
41801	-4.75E-07	8.78E-07	0.4134655	12
41802	-4.81E-07	8.86E-07	0.4096129	12
41803	-4.88E-07	8.93E-07	0.4057802	12
41804	-0.000000494	0.000000901	0.402072	12
41805	-5.00E-07	9.09E-07	0.3985643	12
41806	-5.06E-07	9.16E-07	0.3952735	12
41807	-5.12E-07	9.24E-07	0.3921469	12
41808	-5.18E-07	9.32E-07	0.3890818	12
41809	-5.23E-07	9.39E-07	0.3859659	12
41810	-5.28E-07	9.47E-07	0.3827176	12
41811	-5.33E-07	9.54E-07	0.3793098	12
41812	-5.37E-07	9.62E-07	0.3757693	12
41813	-5.41E-07	9.69E-07	0.3721592	12
41814	-5.45E-07	9.77E-07	0.3685557	12
41815	-5.48E-07	9.84E-07	0.3650306	12
41816	-5.51E-07	9.92E-07	0.3616408	12
41817	-0.000000554	9.99E-07	0.3584224	12
41818	-5.57E-07	1.01E-06	0.355388	12
41819	-0.000000559	1.01E-06	0.3525255	12
41820	-5.61E-07	1.02E-06	0.3498	12
41821	-5.63E-07	1.03E-06	0.3471596	12
41822	-5.65E-07	0.000001038	0.3445439	12
41823	-5.67E-07	1.05E-06	0.3418925	12
41824	-5.69E-07	1.05E-06	0.3391528	12
41825	-5.70E-07	0.000001062	0.3362851	12
41826	-5.71E-07	1.07E-06	0.3332657	12
41827	-5.72E-07	1.08E-06	0.3300902	12
41828	-5.73E-07	0.000001087	0.3267775	12
41829	-5.73E-07	1.10E-06	0.3233747	12
41830	-5.73E-07	1.10E-06	0.3199569	12
41831	-5.73E-07	1.11E-06	0.3166159	12
41832	-0.000000572	1.12E-06	0.3134356	12
41833	-5.71E-07	1.13E-06	0.3104598	12
41834	-5.69E-07	1.14E-06	0.3076686	12
41835	-5.67E-07	1.15E-06	0.3049796	12
41836	-5.65E-07	1.16E-06	0.3022768	12
41837	-5.63E-07	1.17E-06	0.2994564	12
41838	-0.00000056	1.18E-06	0.2964664	12
41839	-0.000000557	1.19E-06	0.2933211	12
41840	-5.54E-07	1.19E-06	0.2900872	12
41841	-5.50E-07	1.20E-06	0.2868541	12
41842	-5.47E-07	1.21E-06	0.2837045	12
41843	-5.43E-07	0.000001222	0.2806983	12
41844	-0.000000539	1.23E-06	0.2778692	12
41845	-5.35E-07	1.24E-06	0.2752276	12
41846	-5.31E-07	1.25E-06	0.2727627	12
41847	-5.26E-07	1.26E-06	0.2704442	12
41848	-5.22E-07	1.27E-06	0.2682246	12
41849	-0.000000518	0.000001276	0.266045	12
41850	-5.14E-07	1.28E-06	0.2638436	12
41851	-5.10E-07	1.29E-06	0.2615657	12
41852	-5.06E-07	0.000001302	0.2591699	12
41853	-5.02E-07	1.31E-06	0.2566327	12
41854	-4.98E-07	1.32E-06	0.2539509	12
41855	-4.94E-07	1.33E-06	0.2511419	12
41856	-4.90E-07	1.34E-06	0.2482449	12
41857	-4.86E-07	1.34E-06	0.245319	12
41858	-4.82E-07	1.35E-06	0.2424387	12
41859	-4.79E-07	1.36E-06	0.2396786	12
41860	-4.75E-07	0.000001371	0.2370902	12
41861	-4.71E-07	1.38E-06	0.2346781	12
41862	-4.67E-07	1.39E-06	0.232388	12
41863	-4.63E-07	1.40E-06	0.2301174	12
41864	-4.58E-07	1.41E-06	0.2277515	12
41865	-4.54E-07	1.42E-06	0.2252077	12
41866	-4.49E-07	1.42E-06	0.2224687	12
41867	-4.44E-07	1.43E-06	0.219586	12
41868	-4.39E-07	1.44E-06	0.2166565	12
41869	-0.000000434	1.45E-06	0.2137843	12
