MJD;Year;Month;Day;Type;x_pole;sigma_x_pole;y_pole;sigma_y_pole;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
57973;2017;8;8;prediction;218.536;0.065;399.809;0.048;prediction;345.5949;0.0038;;;prediction;;;;;0.013;0.052;0.171;0.051
57974;2017;8;9;prediction;220.114;0.065;398.212;0.048;prediction;345.2551;0.0039;;;prediction;;;;;0.042;0.053;0.168;0.051
57975;2017;8;10;prediction;221.905;0.066;396.551;0.049;prediction;344.7742;0.0040;;;prediction;;;;;0.085;0.053;0.167;0.052
57976;2017;8;11;prediction;223.495;0.066;394.823;0.049;prediction;344.1569;0.0041;;;prediction;;;;;0.127;0.054;0.165;0.052
57977;2017;8;12;prediction;224.262;0.067;393.064;0.050;prediction;343.4697;0.0042;;;prediction;;;;;0.126;0.055;0.174;0.053
57978;2017;8;13;prediction;224.899;0.068;391.343;0.050;prediction;342.7906;0.0043;;;prediction;;;;;0.110;0.055;0.188;0.054
57979;2017;8;14;prediction;225.437;0.069;389.546;0.051;prediction;342.1759;0.0044;;;prediction;;;;;0.093;0.056;0.202;0.056
57980;2017;8;15;prediction;225.477;0.070;387.930;0.052;prediction;341.6550;0.0045;;;prediction;;;;;0.076;0.057;0.215;0.057
57981;2017;8;16;prediction;225.103;0.054;385.994;0.055;prediction;341.2584;0.0077;;;prediction;;;;;0.000;0.049;0.000;0.048
57982;2017;8;17;prediction;225.388;0.054;383.800;0.056;prediction;340.8802;0.0081;;;prediction;;;;;0.000;0.050;0.000;0.049
57983;2017;8;18;prediction;226.330;0.055;381.398;0.056;prediction;340.6712;0.0085;;;prediction;;;;;0.000;0.050;0.000;0.050
57984;2017;8;19;prediction;227.536;0.055;379.682;0.056;prediction;340.4319;0.0089;;;prediction;;;;;0.000;0.051;0.000;0.051
57985;2017;8;20;prediction;228.625;0.055;378.509;0.058;prediction;340.2925;0.0093;;;prediction;;;;;0.000;0.051;0.000;0.052
57986;2017;8;21;prediction;229.620;0.056;377.392;0.059;prediction;339.9499;0.0098;;;prediction;;;;;0.000;0.052;0.000;0.052
57987;2017;8;22;prediction;230.254;0.056;375.693;0.061;prediction;339.4742;0.0102;;;prediction;;;;;0.000;0.052;0.000;0.053
57988;2017;8;23;prediction;230.706;0.056;373.886;0.063;prediction;338.9786;0.0106;;;prediction;;;;;0.000;0.053;0.000;0.054
57989;2017;8;24;prediction;231.064;0.056;371.771;0.065;prediction;338.4379;0.0111;;;prediction;;;;;0.000;0.053;0.000;0.054
57990;2017;8;25;prediction;231.862;0.056;369.650;0.067;prediction;337.9046;0.0116;;;prediction;;;;;0.000;0.053;0.000;0.055
57991;2017;8;26;prediction;232.983;0.057;367.834;0.068;prediction;337.3743;0.0122;;;prediction;;;;;0.000;0.054;0.000;0.055
57992;2017;8;27;prediction;233.773;0.057;366.214;0.070;prediction;337.0532;0.0127;;;prediction;;;;;0.000;0.054;0.000;0.055
57993;2017;8;28;prediction;234.288;0.057;364.389;0.072;prediction;336.7495;0.0133;;;prediction;;;;;0.000;0.054;0.000;0.056
57994;2017;8;29;prediction;234.873;0.057;362.917;0.073;prediction;336.6267;0.0139;;;prediction;;;;;0.000;0.054;0.000;0.056
57995;2017;8;30;prediction;235.212;0.058;361.459;0.075;prediction;336.3819;0.0145;;;prediction;;;;;0.000;0.054;0.000;0.056
57996;2017;8;31;prediction;235.420;0.059;359.449;0.078;prediction;336.2770;0.0151;;;prediction;;;;;0.000;0.055;0.000;0.057
57997;2017;9;1;prediction;235.576;0.060;357.101;0.080;prediction;336.3261;0.0158;;;prediction;;;;;0.000;0.055;0.000;0.057
