MJD;Year;Month;Day;Type;x_pole;sigma_x_pole;y_pole;sigma_y_pole;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
58625;2019;5;22;final;96.224;0.042;424.661;0.029;final;-165.8605;0.0070;0.2467;0.0090;final;-105.152;0.098;-11.482;0.031;0.000;0.039;-0.257;0.031
58626;2019;5;23;final;97.587;0.043;425.061;0.029;final;-166.0852;0.0070;0.2205;0.0090;final;-105.196;0.093;-11.522;0.030;0.029;0.037;-0.197;0.030
58627;2019;5;24;final;99.034;0.043;425.625;0.029;final;-166.3187;0.0070;0.2521;0.0090;final;-105.219;0.096;-11.522;0.030;0.057;0.038;-0.136;0.030
58628;2019;5;25;final;100.685;0.043;426.345;0.029;final;-166.5909;0.0070;0.2975;0.0090;final;-105.177;0.096;-11.541;0.030;0.063;0.038;-0.144;0.030
58629;2019;5;26;final;101.968;0.043;427.132;0.029;final;-166.9187;0.0070;0.3573;0.0091;final;-105.032;0.096;-11.582;0.030;0.059;0.038;-0.178;0.030
58630;2019;5;27;final;102.833;0.043;428.012;0.029;final;-167.3157;0.0070;0.4361;0.0091;final;-104.864;0.098;-11.641;0.031;0.056;0.039;-0.211;0.031
58631;2019;5;28;final;103.414;0.043;428.638;0.029;final;-167.7799;0.0070;0.5123;0.0091;final;-104.854;0.098;-11.671;0.031;0.052;0.039;-0.245;0.031
58632;2019;5;29;final;104.215;0.043;429.131;0.029;final;-168.3016;0.0070;0.5647;0.0091;final;-105.123;0.098;-11.603;0.031;0.049;0.039;-0.279;0.031
58633;2019;5;30;final;105.180;0.043;429.425;0.029;final;-168.8676;0.0070;0.6051;0.0091;final;-105.633;0.101;-11.377;0.031;0.047;0.040;-0.255;0.031
58634;2019;5;31;final;106.847;0.043;429.379;0.029;final;-169.4735;0.0070;0.6073;0.0092;final;-106.173;0.101;-11.122;0.031;0.045;0.040;-0.216;0.031
58635;2019;6;1;final;109.195;0.044;429.259;0.029;final;-170.0451;0.0071;0.5777;0.0092;final;-106.481;0.101;-11.010;0.032;0.056;0.040;-0.205;0.032
58636;2019;6;2;prediction;111.767;0.044;429.665;0.030;prediction;-170.5918;0.0072;;;prediction;;;;;0.071;0.041;-0.206;0.032
58637;2019;6;3;prediction;114.308;0.044;430.241;0.030;prediction;-170.9795;0.0072;;;prediction;;;;;0.086;0.041;-0.207;0.033
58638;2019;6;4;prediction;117.070;0.044;430.859;0.030;prediction;-171.2319;0.0073;;;prediction;;;;;0.102;0.042;-0.207;0.034
58639;2019;6;5;prediction;119.299;0.045;431.327;0.030;prediction;-171.4051;0.0074;;;prediction;;;;;0.063;0.042;-0.171;0.035
58640;2019;6;6;prediction;121.045;0.045;431.403;0.030;prediction;-171.5437;0.0074;;;prediction;;;;;0.011;0.043;-0.126;0.035
58641;2019;6;7;prediction;122.674;0.045;430.840;0.031;prediction;-171.6617;0.0075;;;prediction;;;;;-0.042;0.043;-0.081;0.036
58642;2019;6;8;prediction;124.511;0.046;430.658;0.031;prediction;-171.8378;0.0075;;;prediction;;;;;-0.056;0.044;-0.092;0.037
58643;2019;6;9;prediction;126.153;0.046;430.105;0.031;prediction;-172.1342;0.0076;;;prediction;;;;;-0.056;0.044;-0.126;0.038
58644;2019;6;10;prediction;128.371;0.046;429.900;0.031;prediction;-172.5977;0.0077;;;prediction;;;;;-0.057;0.045;-0.159;0.039
58645;2019;6;11;prediction;130.425;0.046;429.752;0.032;prediction;-173.2053;0.0078;;;prediction;;;;;-0.057;0.046;-0.192;0.040
58646;2019;6;12;prediction;132.371;0.047;429.559;0.032;prediction;-173.8766;0.0078;;;prediction;;;;;-0.058;0.046;-0.225;0.041
58647;2019;6;13;prediction;134.368;0.047;429.388;0.032;prediction;-174.4980;0.0079;;;prediction;;;;;-0.045;0.047;-0.244;0.043
58648;2019;6;14;prediction;136.736;0.048;429.220;0.033;prediction;-175.0216;0.0081;;;prediction;;;;;-0.030;0.048;-0.259;0.045
58649;2019;6;15;prediction;138.702;0.048;428.996;0.033;prediction;-175.3720;0.0082;;;prediction;;;;;-0.019;0.049;-0.233;0.047
58650;2019;6;16;prediction;140.243;0.049;428.720;0.034;prediction;-175.4714;0.0084;;;prediction;;;;;-0.009;0.049;-0.191;0.050
58651;2019;6;17;prediction;141.667;0.050;428.138;0.034;prediction;-175.4017;0.0086;;;prediction;;;;;0.000;0.050;-0.150;0.052
58652;2019;6;18;prediction;143.301;0.051;427.595;0.035;prediction;-175.2471;0.0087;;;prediction;;;;;0.010;0.051;-0.109;0.054
58653;2019;6;19;prediction;144.534;0.052;426.875;0.036;prediction;-175.0135;0.0090;;;prediction;;;;;-0.007;0.500;-0.169;0.500
58654;2019;6;20;prediction;145.799;0.053;426.250;0.036;prediction;-174.7628;0.0092;;;prediction;;;;;-0.005;0.500;-0.156;0.500
58655;2019;6;21;prediction;147.157;0.054;426.087;0.037;prediction;-174.5503;0.0095;;;prediction;;;;;0.001;0.500;-0.146;0.500
58656;2019;6;22;prediction;148.477;0.055;425.922;0.037;prediction;-174.4456;0.0097;;;prediction;;;;;0.007;0.500;-0.145;0.500
58657;2019;6;23;prediction;149.271;0.056;425.865;0.038;prediction;-174.3752;0.0099;;;prediction;;;;;0.011;0.500;-0.156;0.500
58658;2019;6;24;prediction;149.686;0.057;425.424;0.039;prediction;-174.3681;0.0102;;;prediction;;;;;0.009;0.500;-0.172;0.500
58659;2019;6;25;prediction;150.327;0.058;424.485;0.040;prediction;-174.4150;0.0104;;;prediction;;;;;0.000;0.500;-0.184;0.500
58660;2019;6;26;prediction;151.460;0.059;423.515;0.040;prediction;-174.4808;0.0107;;;prediction;;;;;-0.012;0.500;-0.186;0.500
58661;2019;6;27;prediction;153.022;0.060;422.555;0.041;prediction;-174.5275;0.0110;;;prediction;;;;;-0.021;0.500;-0.177;0.500
58662;2019;6;28;prediction;154.900;0.061;422.036;0.042;prediction;-174.5507;0.0114;;;prediction;;;;;-0.021;0.500;-0.164;0.500
58663;2019;6;29;prediction;156.513;0.063;421.840;0.043;prediction;-174.5411;0.0118;;;prediction;;;;;-0.014;0.500;-0.153;0.500
58664;2019;6;30;prediction;157.661;0.064;421.340;0.044;prediction;-174.4284;0.0122;;;prediction;;;;;-0.003;0.500;-0.147;0.500
58665;2019;7;1;prediction;158.487;0.066;420.663;0.045;prediction;-174.1670;0.0126;;;prediction;;;;;0.002;0.500;-0.144;0.500
