57907;2017;6;3;final;99.578;0.057;458.209;0.046;final;377.9587;0.0352;1.3282;0.0131;final;-100.604;0.078;-12.846;0.036;-0.072;0.031;0.133;0.036
57908;2017;6;4;final;101.106;0.057;458.588;0.046;final;376.6387;0.0347;1.2556;0.0131;final;-100.298;0.078;-12.875;0.036;-0.052;0.031;0.128;0.036
57909;2017;6;5;final;102.706;0.057;458.516;0.046;final;375.4169;0.0343;1.1667;0.0131;final;-100.142;0.075;-12.816;0.036;-0.032;0.030;0.122;0.036
57910;2017;6;6;final;103.940;0.057;458.435;0.046;final;374.3163;0.0340;1.0435;0.0131;final;-100.330;0.075;-12.652;0.036;-0.012;0.030;0.117;0.036
57911;2017;6;7;final;105.367;0.057;458.301;0.046;final;373.3687;0.0336;0.9030;0.0131;final;-100.700;0.075;-12.509;0.036;0.009;0.030;0.111;0.036
57912;2017;6;8;final;106.856;0.057;458.055;0.046;final;372.5885;0.0330;0.7235;0.0131;final;-101.083;0.075;-12.482;0.036;-0.011;0.030;0.135;0.036
57913;2017;6;9;final;108.544;0.058;457.804;0.046;final;371.9551;0.0323;0.5375;0.0131;final;-101.284;0.073;-12.572;0.035;-0.042;0.029;0.166;0.035
57914;2017;6;10;final;109.967;0.058;457.491;0.046;final;371.4369;0.0325;0.4539;0.0131;final;-101.259;0.075;-12.671;0.035;-0.037;0.030;0.185;0.035
57915;2017;6;11;final;111.463;0.058;457.227;0.046;final;371.0102;0.0330;0.4145;0.0131;final;-101.228;0.075;-12.707;0.035;-0.021;0.030;0.200;0.035
57916;2017;6;12;final;112.981;0.058;456.983;0.046;final;370.6403;0.0335;0.3981;0.0131;final;-101.322;0.078;-12.737;0.035;-0.004;0.031;0.215;0.035
57917;2017;6;13;final;114.591;0.058;457.212;0.046;final;370.2682;0.0340;0.3916;0.0131;final;-101.506;0.078;-12.815;0.035;0.013;0.031;0.231;0.035
57918;2017;6;14;final;116.259;0.059;457.408;0.046;final;369.8405;0.0345;0.4553;0.0131;final;-101.655;0.078;-12.929;0.036;0.005;0.031;0.196;0.036
57919;2017;6;15;final;118.312;0.059;457.300;0.046;final;369.3396;0.0351;0.5432;0.0131;final;-101.565;0.080;-12.914;0.036;-0.010;0.032;0.150;0.036
