MJD;Year;Month;Day;Type;x_pole;sigma_x_pole;y_pole;sigma_y_pole;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
59230;2021;1;16;final;53.758;0.024;317.833;0.021;final;-172.1004;0.0116;-0.3468;0.0065;final;-108.364;0.221;-6.182;0.128;0.345;0.088;-0.055;0.128
59231;2021;1;17;final;52.962;0.024;318.726;0.021;final;-171.8081;0.0119;-0.2251;0.0065;final;-108.435;0.224;-6.070;0.127;0.303;0.089;0.022;0.127
59232;2021;1;18;final;52.474;0.024;319.502;0.021;final;-171.5790;0.0122;-0.1821;0.0065;final;-108.695;0.226;-5.858;0.126;0.261;0.090;0.100;0.126
59233;2021;1;19;final;52.506;0.024;319.950;0.021;final;-171.4126;0.0122;-0.1740;0.0066;final;-109.065;0.229;-5.679;0.125;0.219;0.091;0.177;0.125
59234;2021;1;20;final;52.837;0.023;320.909;0.021;final;-171.2427;0.0124;-0.1911;0.0066;final;-109.276;0.234;-5.677;0.122;0.232;0.093;0.155;0.122
59235;2021;1;21;final;52.498;0.024;321.943;0.023;final;-171.0484;0.0129;-0.2353;0.0069;final;-109.337;0.236;-5.704;0.119;0.259;0.094;0.107;0.119
59236;2021;1;22;final;52.370;0.024;323.115;0.023;final;-170.7975;0.0122;-0.2896;0.0069;final;-109.260;0.239;-5.651;0.116;0.286;0.095;0.058;0.116
59237;2021;1;23;final;52.397;0.024;324.238;0.023;final;-170.4758;0.0122;-0.4014;0.0070;final;-109.170;0.241;-5.507;0.112;0.283;0.096;0.055;0.112
59238;2021;1;24;final;51.888;0.025;325.635;0.023;final;-170.0327;0.0123;-0.5333;0.0070;final;-109.121;0.244;-5.441;0.108;0.269;0.097;0.069;0.108
59239;2021;1;25;final;50.946;0.025;327.158;0.024;final;-169.4247;0.0126;-0.6595;0.0071;final;-109.156;0.249;-5.579;0.105;0.255;0.099;0.082;0.105
59240;2021;1;26;final;50.305;0.025;328.651;0.024;final;-168.7165;0.0124;-0.7026;0.0071;final;-109.246;0.251;-5.884;0.102;0.241;0.100;0.096;0.102
59241;2021;1;27;final;50.009;0.025;330.496;0.024;final;-168.0026;0.0124;-0.6860;0.0072;final;-109.141;0.254;-6.231;0.100;0.276;0.101;0.078;0.100
59242;2021;1;28;final;49.854;0.025;332.424;0.023;final;-167.3675;0.0124;-0.5433;0.0071;final;-108.815;0.259;-6.433;0.100;0.324;0.103;0.051;0.100
59243;2021;1;29;final;49.925;0.026;334.359;0.023;final;-166.9073;0.0123;-0.3382;0.0071;final;-108.303;0.261;-6.429;0.099;0.372;0.104;0.024;0.099
59244;2021;1;30;final;49.593;0.026;336.126;0.023;final;-166.6565;0.0119;-0.1087;0.0072;final;-107.964;0.264;-6.280;0.098;0.332;0.105;0.021;0.098
59245;2021;1;31;final;49.315;0.026;337.874;0.023;final;-166.6887;0.0119;0.1728;0.0072;final;-107.846;0.269;-6.140;0.097;0.256;0.107;0.028;0.097
59246;2021;2;1;final;49.421;0.026;339.866;0.022;final;-167.0204;0.0118;0.4270;0.0072;final;-107.967;0.271;-6.108;0.096;0.180;0.108;0.034;0.096
59247;2021;2;2;prediction;49.489;0.026;341.693;0.022;prediction;-167.5613;0.0118;;;prediction;;;;;0.105;0.110;0.040;0.095
59248;2021;2;3;prediction;49.275;0.027;343.179;0.022;prediction;-168.2256;0.0117;;;prediction;;;;;0.130;0.112;0.038;0.097
59249;2021;2;4;prediction;49.229;0.027;344.349;0.021;prediction;-168.8540;0.0117;;;prediction;;;;;0.183;0.114;0.033;0.100
59250;2021;2;5;prediction;49.263;0.027;345.631;0.021;prediction;-169.2934;0.0117;;;prediction;;;;;0.235;0.116;0.028;0.102
59251;2021;2;6;prediction;49.154;0.027;346.982;0.021;prediction;-169.5486;0.0118;;;prediction;;;;;0.241;0.118;0.065;0.107
59252;2021;2;7;prediction;49.077;0.027;348.359;0.021;prediction;-169.6840;0.0120;;;prediction;;;;;0.229;0.121;0.117;0.112
59253;2021;2;8;prediction;49.308;0.027;349.885;0.021;prediction;-169.4926;0.0121;;;prediction;;;;;0.217;0.124;0.168;0.118
59254;2021;2;9;prediction;49.923;0.027;351.344;0.021;prediction;-169.3376;0.0123;;;prediction;;;;;0.205;0.127;0.220;0.125
59255;2021;2;10;prediction;50.603;0.027;352.626;0.021;prediction;-169.2426;0.0124;;;prediction;;;;;0.210;0.130;0.148;0.131
59256;2021;2;11;prediction;51.211;0.026;353.803;0.021;prediction;-169.2658;0.0125;;;prediction;;;;;0.220;0.133;0.042;0.137
59257;2021;2;12;prediction;51.378;0.026;354.940;0.021;prediction;-169.4150;0.0126;;;prediction;;;;;0.229;0.136;-0.063;0.143
59258;2021;2;13;prediction;51.479;0.026;355.707;0.022;prediction;-169.7652;0.0128;;;prediction;;;;;0.230;0.500;0.016;0.500
59259;2021;2;14;prediction;51.914;0.026;356.751;0.022;prediction;-170.1589;0.0130;;;prediction;;;;;0.236;0.500;0.019;0.500
59260;2021;2;15;prediction;51.716;0.026;358.128;0.022;prediction;-170.6696;0.0132;;;prediction;;;;;0.238;0.500;0.029;0.500
59261;2021;2;16;prediction;50.950;0.026;359.288;0.023;prediction;-171.2650;0.0134;;;prediction;;;;;0.239;0.500;0.037;0.500
59262;2021;2;17;prediction;50.331;0.026;360.341;0.023;prediction;-171.6589;0.0136;;;prediction;;;;;0.239;0.500;0.041;0.500
59263;2021;2;18;prediction;50.381;0.026;361.165;0.024;prediction;-171.9652;0.0137;;;prediction;;;;;0.238;0.500;0.039;0.500
59264;2021;2;19;prediction;50.893;0.026;361.984;0.024;prediction;-172.0114;0.0138;;;prediction;;;;;0.236;0.500;0.035;0.500
59265;2021;2;20;prediction;51.497;0.026;363.072;0.025;prediction;-171.9392;0.0139;;;prediction;;;;;0.234;0.500;0.033;0.500
59266;2021;2;21;prediction;51.467;0.026;363.916;0.025;prediction;-171.5911;0.0141;;;prediction;;;;;0.232;0.500;0.036;0.500
59267;2021;2;22;prediction;50.697;0.026;364.565;0.026;prediction;-171.0592;0.0144;;;prediction;;;;;0.234;0.500;0.040;0.500
59268;2021;2;23;prediction;49.842;0.027;365.313;0.026;prediction;-170.4249;0.0148;;;prediction;;;;;0.239;0.500;0.043;0.500
59269;2021;2;24;prediction;49.398;0.028;365.595;0.027;prediction;-169.8172;0.0152;;;prediction;;;;;0.246;0.500;0.043;0.500
59270;2021;2;25;prediction;49.801;0.029;366.059;0.028;prediction;-169.3451;0.0156;;;prediction;;;;;0.249;0.500;0.039;0.500
59271;2021;2;26;prediction;50.307;0.031;367.075;0.029;prediction;-169.0891;0.0159;;;prediction;;;;;0.244;0.500;0.034;0.500
59272;2021;2;27;prediction;50.437;0.033;368.521;0.030;prediction;-169.0832;0.0163;;;prediction;;;;;0.231;0.500;0.031;0.500
59273;2021;2;28;prediction;50.499;0.035;370.255;0.032;prediction;-169.3178;0.0167;;;prediction;;;;;0.213;0.500;0.029;0.500
59274;2021;3;1;prediction;50.566;0.037;371.903;0.033;prediction;-169.8384;0.0173;;;prediction;;;;;0.197;0.500;0.028;0.500
