MJD;Year;Month;Day;Type;x_pole;sigma_x_pole;y_pole;sigma_y_pole;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
58963;2020;4;24;final;65.516;0.054;428.239;0.036;final;-241.3900;0.0068;0.3616;0.0128;final;-105.555;0.156;-9.920;0.051;0.062;0.062;-0.060;0.051
58964;2020;4;25;final;67.096;0.054;429.317;0.036;final;-241.6851;0.0069;0.2293;0.0128;final;-105.536;0.158;-10.153;0.052;0.027;0.063;-0.043;0.052
58965;2020;4;26;final;68.449;0.055;430.778;0.037;final;-241.8475;0.0070;0.1202;0.0129;final;-105.590;0.161;-10.313;0.053;-0.009;0.064;-0.026;0.053
58966;2020;4;27;final;69.359;0.055;431.976;0.037;final;-241.9828;0.0070;0.0952;0.0129;final;-105.767;0.161;-10.444;0.054;-0.044;0.064;-0.008;0.054
58967;2020;4;28;final;70.656;0.055;432.907;0.037;final;-242.0713;0.0071;0.0747;0.0130;final;-106.003;0.163;-10.564;0.055;-0.080;0.065;0.009;0.055
58968;2020;4;29;final;72.242;0.056;433.713;0.038;final;-242.1322;0.0071;0.0564;0.0131;final;-105.861;0.166;-10.641;0.055;-0.014;0.066;0.008;0.055
58969;2020;4;30;final;74.190;0.056;434.635;0.038;final;-242.2390;0.0071;0.1510;0.0132;final;-105.423;0.166;-10.642;0.055;0.080;0.066;0.001;0.055
58970;2020;5;1;final;75.860;0.056;435.871;0.038;final;-242.4743;0.0071;0.3411;0.0132;final;-105.021;0.168;-10.614;0.054;0.104;0.067;0.007;0.054
58971;2020;5;2;prediction;77.594;0.057;436.920;0.038;prediction;-242.9168;0.0072;;;prediction;;;;;0.102;0.067;0.018;0.054
58972;2020;5;3;prediction;79.703;0.057;438.150;0.039;prediction;-243.6309;0.0072;;;prediction;;;;;0.100;0.068;0.028;0.054
58973;2020;5;4;prediction;81.541;0.057;439.339;0.039;prediction;-244.5755;0.0072;;;prediction;;;;;0.098;0.069;0.039;0.053
58974;2020;5;5;prediction;82.990;0.057;440.414;0.039;prediction;-245.6701;0.0073;;;prediction;;;;;0.097;0.069;0.049;0.053
58975;2020;5;6;prediction;84.366;0.057;441.304;0.040;prediction;-246.8048;0.0074;;;prediction;;;;;0.069;0.070;0.024;0.055
58976;2020;5;7;prediction;85.864;0.058;442.215;0.040;prediction;-247.8479;0.0076;;;prediction;;;;;0.034;0.071;-0.011;0.057
58977;2020;5;8;prediction;87.605;0.059;442.778;0.041;prediction;-248.6944;0.0078;;;prediction;;;;;-0.001;0.072;-0.046;0.059
58978;2020;5;9;prediction;89.493;0.060;443.512;0.042;prediction;-249.3116;0.0081;;;prediction;;;;;-0.017;0.074;-0.024;0.062
58979;2020;5;10;prediction;91.636;0.061;444.539;0.042;prediction;-249.7261;0.0083;;;prediction;;;;;-0.025;0.075;0.020;0.065
58980;2020;5;11;prediction;93.227;0.062;445.568;0.043;prediction;-249.9856;0.0086;;;prediction;;;;;-0.033;0.076;0.064;0.068
58981;2020;5;12;prediction;94.638;0.064;446.337;0.044;prediction;-250.1641;0.0088;;;prediction;;;;;-0.041;0.077;0.108;0.072
58982;2020;5;13;prediction;95.979;0.066;446.778;0.045;prediction;-250.3549;0.0091;;;prediction;;;;;0.017;0.079;0.059;0.075
58983;2020;5;14;prediction;97.212;0.068;446.638;0.047;prediction;-250.5612;0.0093;;;prediction;;;;;0.094;0.080;-0.016;0.078
58984;2020;5;15;prediction;98.845;0.070;446.366;0.048;prediction;-250.7616;0.0095;;;prediction;;;;;0.170;0.081;-0.091;0.082
58985;2020;5;16;prediction;100.349;0.073;446.346;0.050;prediction;-251.0803;0.0098;;;prediction;;;;;0.000;0.083;0.000;0.086
58986;2020;5;17;prediction;101.737;0.046;446.104;0.031;prediction;-251.4803;0.0070;;;prediction;;;;;0.138;0.052;-0.150;0.038
58987;2020;5;18;prediction;102.993;0.047;446.061;0.031;prediction;-252.0043;0.0072;;;prediction;;;;;0.107;0.053;-0.146;0.039
58988;2020;5;19;prediction;104.416;0.047;445.913;0.032;prediction;-252.6030;0.0074;;;prediction;;;;;0.076;0.054;-0.143;0.041
58989;2020;5;20;prediction;106.114;0.048;445.981;0.033;prediction;-253.1302;0.0076;;;prediction;;;;;0.051;0.500;-0.069;0.500
58990;2020;5;21;prediction;107.413;0.049;446.355;0.033;prediction;-253.6195;0.0078;;;prediction;;;;;0.049;0.500;-0.062;0.500
58991;2020;5;22;prediction;108.239;0.050;446.822;0.034;prediction;-253.9658;0.0081;;;prediction;;;;;0.051;0.500;-0.061;0.500
58992;2020;5;23;prediction;108.378;0.051;447.131;0.034;prediction;-254.1473;0.0083;;;prediction;;;;;0.053;0.500;-0.061;0.500
58993;2020;5;24;prediction;108.437;0.052;446.665;0.035;prediction;-254.1514;0.0086;;;prediction;;;;;0.052;0.500;-0.061;0.500
58994;2020;5;25;prediction;108.346;0.053;446.094;0.035;prediction;-254.0164;0.0089;;;prediction;;;;;0.049;0.500;-0.062;0.500
58995;2020;5;26;prediction;108.328;0.054;445.354;0.036;prediction;-253.8388;0.0092;;;prediction;;;;;0.048;0.500;-0.065;0.500
58996;2020;5;27;prediction;109.146;0.055;444.509;0.036;prediction;-253.6777;0.0095;;;prediction;;;;;0.051;0.500;-0.071;0.500
58997;2020;5;28;prediction;110.177;0.055;443.948;0.037;prediction;-253.5584;0.0099;;;prediction;;;;;0.057;0.500;-0.077;0.500
58998;2020;5;29;prediction;110.874;0.056;443.510;0.038;prediction;-253.5642;0.0103;;;prediction;;;;;0.065;0.500;-0.078;0.500
58999;2020;5;30;prediction;112.010;0.057;442.896;0.038;prediction;-253.7070;0.0106;;;prediction;;;;;0.071;0.500;-0.073;0.500
59000;2020;5;31;prediction;113.087;0.058;442.665;0.039;prediction;-254.0915;0.0110;;;prediction;;;;;0.071;0.500;-0.065;0.500
59001;2020;6;1;prediction;114.121;0.059;441.937;0.039;prediction;-254.7395;0.0114;;;prediction;;;;;0.066;0.500;-0.056;0.500
