MJD;Year;Month;Day;Type;x_pole;sigma_x_pole;y_pole;sigma_y_pole;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
58707;2019;8;12;prediction;214.495;0.049;382.199;0.034;prediction;-158.8155;0.0080;;;prediction;;;;;-0.099;0.041;0.094;0.038
58708;2019;8;13;prediction;214.912;0.050;380.533;0.034;prediction;-158.0489;0.0082;;;prediction;;;;;-0.126;0.042;0.129;0.040
58709;2019;8;14;prediction;215.560;0.051;378.990;0.035;prediction;-157.3284;0.0083;;;prediction;;;;;-0.118;0.042;0.100;0.042
58710;2019;8;15;prediction;216.197;0.052;377.752;0.035;prediction;-156.7337;0.0085;;;prediction;;;;;-0.101;0.043;0.054;0.044
58711;2019;8;16;prediction;216.634;0.053;376.747;0.036;prediction;-156.2729;0.0086;;;prediction;;;;;-0.084;0.044;0.008;0.045
58712;2019;8;17;prediction;216.714;0.053;375.699;0.036;prediction;-155.8318;0.0088;;;prediction;;;;;-0.051;0.500;-0.002;0.500
58713;2019;8;18;prediction;216.945;0.054;374.507;0.037;prediction;-155.5037;0.0090;;;prediction;;;;;-0.051;0.500;-0.035;0.500
58714;2019;8;19;prediction;216.928;0.055;373.254;0.037;prediction;-155.2148;0.0092;;;prediction;;;;;-0.059;0.500;-0.061;0.500
58715;2019;8;20;prediction;217.067;0.055;371.948;0.038;prediction;-154.9804;0.0095;;;prediction;;;;;-0.071;0.500;-0.068;0.500
58716;2019;8;21;prediction;217.174;0.056;370.412;0.038;prediction;-154.8072;0.0097;;;prediction;;;;;-0.077;0.500;-0.055;0.500
58717;2019;8;22;prediction;217.275;0.056;368.814;0.039;prediction;-154.6629;0.0100;;;prediction;;;;;-0.073;0.500;-0.029;0.500
58718;2019;8;23;prediction;217.189;0.057;367.320;0.039;prediction;-154.5216;0.0103;;;prediction;;;;;-0.061;0.500;-0.001;0.500
58719;2019;8;24;prediction;216.895;0.058;365.633;0.040;prediction;-154.3576;0.0106;;;prediction;;;;;-0.044;0.500;0.018;0.500
58720;2019;8;25;prediction;216.579;0.058;363.686;0.040;prediction;-154.0864;0.0109;;;prediction;;;;;-0.029;0.500;0.026;0.500
58721;2019;8;26;prediction;216.394;0.059;361.753;0.041;prediction;-153.7167;0.0112;;;prediction;;;;;-0.022;0.500;0.027;0.500
58722;2019;8;27;prediction;216.322;0.060;359.850;0.041;prediction;-153.3253;0.0115;;;prediction;;;;;-0.022;0.500;0.029;0.500
58723;2019;8;28;prediction;216.226;0.061;358.067;0.042;prediction;-152.9936;0.0118;;;prediction;;;;;-0.030;0.500;0.037;0.500
58724;2019;8;29;prediction;215.891;0.062;356.201;0.043;prediction;-152.8120;0.0122;;;prediction;;;;;-0.043;0.500;0.051;0.500
58725;2019;8;30;prediction;215.319;0.063;354.485;0.043;prediction;-152.8546;0.0127;;;prediction;;;;;-0.058;0.500;0.066;0.500
58726;2019;8;31;prediction;214.491;0.064;352.618;0.044;prediction;-153.1370;0.0131;;;prediction;;;;;-0.072;0.500;0.075;0.500
58727;2019;9;1;prediction;214.331;0.066;351.088;0.045;prediction;-153.6019;0.0136;;;prediction;;;;;-0.082;0.500;0.077;0.500
