MJD;Year;Month;Day;Type;x_pole;sigma_x_pole;y_pole;sigma_y_pole;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
59257;2021;2;12;final;51.383;0.026;354.941;0.021;final;-169.4090;0.0130;0.2396;0.0073;final;-108.111;0.236;-6.679;0.095;0.301;0.094;0.020;0.095
59258;2021;2;13;final;51.474;0.026;355.706;0.021;final;-169.7045;0.0129;0.4123;0.0074;final;-108.084;0.239;-6.767;0.096;0.308;0.095;0.024;0.096
59259;2021;2;14;final;51.922;0.025;356.756;0.021;final;-170.1305;0.0128;0.5143;0.0074;final;-108.104;0.241;-6.728;0.098;0.302;0.096;0.059;0.098
59260;2021;2;15;final;51.716;0.024;358.143;0.021;final;-170.6473;0.0131;0.5197;0.0073;final;-108.193;0.244;-6.652;0.099;0.296;0.097;0.095;0.099
59261;2021;2;16;final;50.949;0.024;359.283;0.021;final;-171.1965;0.0125;0.4778;0.0073;final;-108.366;0.246;-6.610;0.100;0.290;0.098;0.131;0.100
59262;2021;2;17;final;50.326;0.024;360.338;0.021;final;-171.6669;0.0124;0.3633;0.0074;final;-108.536;0.249;-6.606;0.102;0.284;0.099;0.166;0.102
59263;2021;2;18;final;50.378;0.024;361.154;0.021;final;-171.9511;0.0130;0.1677;0.0074;final;-108.669;0.254;-6.586;0.104;0.247;0.101;0.200;0.104
59264;2021;2;19;final;50.885;0.024;361.987;0.021;final;-172.0228;0.0131;-0.0263;0.0074;final;-108.704;0.256;-6.521;0.107;0.202;0.102;0.234;0.107
59265;2021;2;20;final;51.501;0.023;363.070;0.021;final;-171.9007;0.0123;-0.2145;0.0073;final;-108.603;0.259;-6.534;0.109;0.198;0.103;0.191;0.109
59266;2021;2;21;final;51.463;0.023;363.914;0.020;final;-171.5820;0.0123;-0.4374;0.0073;final;-108.490;0.264;-6.656;0.112;0.209;0.105;0.120;0.112
59267;2021;2;22;final;50.700;0.022;364.562;0.021;final;-171.0795;0.0125;-0.5628;0.0073;final;-108.387;0.266;-6.899;0.115;0.219;0.106;0.048;0.115
59268;2021;2;23;final;49.836;0.023;365.309;0.021;final;-170.4677;0.0125;-0.6244;0.0073;final;-108.274;0.271;-7.237;0.118;0.230;0.108;-0.023;0.118
59269;2021;2;24;final;49.396;0.023;365.588;0.021;final;-169.8548;0.0132;-0.5855;0.0072;final;-108.271;0.274;-7.557;0.121;0.207;0.109;-0.047;0.121
59270;2021;2;25;final;49.801;0.023;366.059;0.020;final;-169.3475;0.0130;-0.3937;0.0072;final;-108.285;0.277;-7.804;0.123;0.174;0.110;-0.058;0.123
59271;2021;2;26;final;50.306;0.023;367.069;0.020;final;-169.0477;0.0128;-0.1387;0.0072;final;-108.145;0.282;-7.894;0.125;0.142;0.112;-0.069;0.125
59272;2021;2;27;final;50.431;0.023;368.528;0.020;final;-169.0351;0.0129;0.1377;0.0072;final;-107.687;0.284;-7.757;0.126;0.151;0.113;-0.054;0.126
59273;2021;2;28;final;50.498;0.024;370.227;0.020;final;-169.3081;0.0129;0.3809;0.0065;final;-107.188;0.289;-7.498;0.127;0.176;0.115;-0.029;0.127
59274;2021;3;1;final;50.616;0.024;371.982;0.020;final;-169.7877;0.0126;0.5501;0.0072;final;-107.024;0.292;-7.321;0.128;0.201;0.116;-0.004;0.128
59275;2021;3;2;prediction;50.706;0.024;373.771;0.020;prediction;-170.3934;0.0127;;;prediction;;;;;0.226;0.117;0.022;0.129
59276;2021;3;3;prediction;50.584;0.024;375.262;0.020;prediction;-171.0261;0.0127;;;prediction;;;;;0.212;0.119;0.040;0.131
59277;2021;3;4;prediction;51.059;0.024;376.549;0.020;prediction;-171.5541;0.0134;;;prediction;;;;;0.188;0.120;0.056;0.133
59278;2021;3;5;prediction;52.202;0.024;377.868;0.019;prediction;-171.8840;0.0135;;;prediction;;;;;0.164;0.121;0.073;0.134
59279;2021;3;6;prediction;53.358;0.024;379.378;0.019;prediction;-171.9884;0.0135;;;prediction;;;;;0.164;0.123;0.048;0.134
59280;2021;3;7;prediction;54.561;0.023;380.833;0.019;prediction;-171.8731;0.0134;;;prediction;;;;;0.173;0.124;0.007;0.134
59281;2021;3;8;prediction;56.190;0.023;382.348;0.019;prediction;-171.6076;0.0135;;;prediction;;;;;0.183;0.125;-0.033;0.133
59282;2021;3;9;prediction;57.663;0.023;383.910;0.019;prediction;-171.3240;0.0137;;;prediction;;;;;0.192;0.127;-0.074;0.133
59283;2021;3;10;prediction;58.747;0.023;385.261;0.019;prediction;-171.0999;0.0138;;;prediction;;;;;0.194;0.128;-0.074;0.132
59284;2021;3;11;prediction;59.622;0.023;386.349;0.019;prediction;-171.0022;0.0139;;;prediction;;;;;0.195;0.129;-0.063;0.131
59285;2021;3;12;prediction;60.540;0.023;387.741;0.019;prediction;-171.0604;0.0140;;;prediction;;;;;0.196;0.130;-0.052;0.131
59286;2021;3;13;prediction;61.727;0.023;389.354;0.019;prediction;-171.2389;0.0141;;;prediction;;;;;0.212;0.131;-0.028;0.129
59287;2021;3;14;prediction;63.040;0.023;391.023;0.019;prediction;-171.5572;0.0141;;;prediction;;;;;0.235;0.132;0.000;0.127
59288;2021;3;15;prediction;64.325;0.023;392.502;0.019;prediction;-171.9516;0.0141;;;prediction;;;;;0.257;0.134;0.027;0.125
59289;2021;3;16;prediction;65.374;0.023;394.216;0.019;prediction;-172.2338;0.0140;;;prediction;;;;;0.280;0.135;0.055;0.123
59290;2021;3;17;prediction;65.659;0.023;395.938;0.019;prediction;-172.3784;0.0139;;;prediction;;;;;0.280;0.136;0.067;0.122
59291;2021;3;18;prediction;65.857;0.023;397.461;0.019;prediction;-172.3823;0.0139;;;prediction;;;;;0.273;0.137;0.074;0.121
59292;2021;3;19;prediction;66.231;0.022;398.940;0.019;prediction;-172.2906;0.0137;;;prediction;;;;;0.267;0.138;0.082;0.120
59293;2021;3;20;prediction;66.584;0.022;400.416;0.019;prediction;-172.0353;0.0136;;;prediction;;;;;0.260;0.139;0.089;0.119
59294;2021;3;21;prediction;67.505;0.023;401.774;0.019;prediction;-171.6879;0.0135;;;prediction;;;;;0.254;0.140;0.096;0.118
59295;2021;3;22;prediction;68.768;0.023;403.524;0.019;prediction;-171.3425;0.0136;;;prediction;;;;;0.247;0.141;0.104;0.117
59296;2021;3;23;prediction;70.020;0.024;405.098;0.019;prediction;-171.0161;0.0136;;;prediction;;;;;0.241;0.143;0.111;0.117
59297;2021;3;24;prediction;71.509;0.024;406.505;0.019;prediction;-170.6818;0.0137;;;prediction;;;;;0.234;0.144;0.118;0.116
59298;2021;3;25;prediction;72.815;0.025;407.877;0.019;prediction;-170.5304;0.0139;;;prediction;;;;;0.224;0.500;0.113;0.500
59299;2021;3;26;prediction;73.731;0.026;409.052;0.019;prediction;-170.6018;0.0141;;;prediction;;;;;0.214;0.500;0.100;0.500
59300;2021;3;27;prediction;74.954;0.027;409.668;0.019;prediction;-170.9412;0.0142;;;prediction;;;;;0.204;0.500;0.086;0.500
59301;2021;3;28;prediction;76.574;0.029;409.821;0.020;prediction;-171.4947;0.0143;;;prediction;;;;;0.198;0.500;0.074;0.500
59302;2021;3;29;prediction;78.242;0.030;410.135;0.021;prediction;-172.1971;0.0145;;;prediction;;;;;0.194;0.500;0.069;0.500
59303;2021;3;30;prediction;79.570;0.031;410.458;0.022;prediction;-173.0502;0.0148;;;prediction;;;;;0.194;0.500;0.069;0.500
59304;2021;3;31;prediction;80.686;0.033;411.070;0.023;prediction;-173.7269;0.0151;;;prediction;;;;;0.196;0.500;0.071;0.500
59305;2021;4;1;prediction;81.526;0.034;411.751;0.024;prediction;-174.2631;0.0154;;;prediction;;;;;0.201;0.500;0.074;0.500
